Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$550,"7 REEVES STREET,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,colac-vic,-37.8832836,144.7119436
,,LEASED,"253-273 Normanby Road,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,colac-vic,-37.8335,144.9571
,,$550,"1B1B/803 Dandenong Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,colac-vic,-37.874,145.0425
,,$700,"2B2B/803 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,,colac-vic,-37.874,145.0425
Daniel Hamilton,McGrath,$525 pw,"5/95 Osborne Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8395592,144.9915769
Daniel Hamilton,McGrath,$565 pw,"202/92 Kinkora Road,",HAWTHORN VIC 3122,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8166248,145.0316792
Daniel Hamilton,McGrath,Contact Agent,"5/23-25 Raleigh Street,",MALVERN VIC 3144,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8512,145.0317
Shahaf Pat,Gefen Group,$1450 per week,"2, 18-20/2, 18-20 Hamilton St,",ROSE BAY NSW 2029,2 Beds,2 Baths,1 Parking,,hamilton-vic,-33.86877,151.2706
Daniel Hamilton,McGrath,$450 pw,"1306/52 Park Street,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8335,144.9571
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,hamilton-vic,-31.9791219,115.8891997
Daniel Hamilton,McGrath,$425 pw,"3/7 Adam Street,",BURNLEY VIC 3121,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8289897,145.0078532
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.7077,144.5749
Daniel Hamilton,McGrath,$420 pw,"15/1-15 Beddison Road,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.5588,144.9124
Kim Te,Motion Property,$610 Per Week,"801/5 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7995452,144.909498
Daniel Hamilton,McGrath,$435 pw,"2/158 Williams Road,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8494374,145.0029784
Branden Charge,Belle Property Hunter Region,$690 per week,"14 McGann Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,431m²,hamilton-vic,46.58311,6.88295
Branden Charge,Belle Property Hunter Region,$420 per week,"35/8 Steam Street,",MAITLAND NSW 2320,1 Bed,1 Bath,1 Parking,,hamilton-vic,-32.7359976,151.5480432
Hayley Dare,MOVABLE,$520 Per Week,"106/11 Fern Street,",ISLINGTON NSW 2296,1 Bed,1 Bath,1 Parking,,hamilton-vic,-32.9174131,151.7481527
Daniel Hamilton,McGrath,$440 pw,"9/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8111334,144.9503315
Danielle Ryan,The Core Advisory Team VIC,$750pw,"13/299 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.853,144.9929
Certainty  Property Vic,Certainty Property,$200,"2 Caspian Court,",NEWBOROUGH VIC 3825,1 Bed,1 Bath,− Parking,,hamilton-vic,-38.1671585,146.2940256
Daniel Hamilton,McGrath,$525 pw,"266/183 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8233582,144.9629446
Daniel Hamilton,McGrath,$550 pw Furnished,"1210/8 Marmion Place,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8135357,144.9426598
Daniel Hamilton,McGrath,$325 pw Furnished,"28/38 Charnwood Road,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8586311,144.9851953
Daniel Hamilton,McGrath,$515 pw,"321/20 Shamrock Street,",ABBOTSFORD VIC 3067,2 Beds,1 Bath,− Parking,,hamilton-vic,-37.8101769,145.0072603
Daniel Hamilton,McGrath,$560 pw,"56/416 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8199768,144.9686623
Daniel Hamilton,McGrath,$625 pw,"1/16 Fawcett Street,",SUNSHINE NORTH VIC 3020,3 Beds,2 Baths,2 Parking,213m²,hamilton-vic,-37.7704976,144.837458
Certainty  Property Vic,Certainty Property,$450,"114 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8515984,144.5943387
Certainty  Property Vic,Certainty Property,$275,"16 Astral Walk,",WOLLERT VIC 3750,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.5833,145.0333
Matthew Karatau,Signum Property Agents,"$2,200 per week","5 Hooker Street,",WINDSOR QLD 4030,6 Beds,5 Baths,4 Parking,,hamilton-vic,-27.4326283,153.0303726
Alana Rossi,AUMR Property Group - Ascot,$1425 per week,"19 Sparkes Avenue,",HAMILTON QLD 4007,4 Beds,2 Baths,2 Parking,,hamilton-vic,-27.4349189,153.0561374
Georgia Hauser,Belle Property Ascot,$700.00 pw,"Level 6, 50602/37B Harbour Road,",HAMILTON QLD 4007,2 Beds,1 Bath,1 Parking,,hamilton-vic,47.32178,8.05281
Lisa Barraclough,Stean Nicholls Real Estate,$590 per week,"303/425 David Street,",ALBURY NSW 2640,2 Beds,2 Baths,1 Parking,,hamilton-vic,-36.0792089,146.9211307
Chloe Hamilton,Belle Property Hunter Region,$495 per week,"1/22 Glen Ayr Avenue,",CLIFTLEIGH NSW 2321,2 Beds,1 Bath,2 Parking,,hamilton-vic,-32.7935941,151.5135401
Daniel Hamilton,McGrath,$440 pw,"11/63 Edgar Street North,",GLEN IRIS VIC 3146,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.851123,145.0461183
Daniel Hamilton,McGrath,$675 pw,"7 Rothsay Avenue,",BURWOOD VIC 3125,3 Beds,1 Bath,3 Parking,,hamilton-vic,-37.8440154,145.1210327
Daniel Hamilton,McGrath,$410 pw,"5/87a Clyde Street,",THORNBURY VIC 3071,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.761661,145.0126535
Certainty  Property Vic,Certainty Property,$240,"6 Songlark Street,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.718538,144.5789886
Daniel Hamilton,McGrath,$530 pw,"201/11 Hoddle Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.7957431,144.9935476
Daniel Hamilton,McGrath,$780 pw,"1002/582 St Kilda Road,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.814,144.9633
Kim Te,Motion Property,$590 per week,"1002/1 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7995452,144.909498
Daniel Hamilton,McGrath,$490 pw,"4/68 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,− Parking,,hamilton-vic,-37.861953,144.9967151
Daniel Hamilton,McGrath,$350 pw,"10/12 Rosedale Avenue,",GLEN HUNTLY VIC 3163,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.890662,145.0430596
Daniel Hamilton,McGrath,$510 pw,"11/31-31A George Street,",FITZROY VIC 3065,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.7984,144.9783
Evelyne Surja,Kay & Burton Stonnington,$1695 Per Week,"2 Rathmines Street,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8387209,145.0058412
Michelle Retschlag,Living Here Cush Partners,$695 per week,"7 Carbeen Street,",BULIMBA QLD 4171,3 Beds,1 Bath,2 Parking,405m²,hamilton-vic,-27.4473599,153.0664987
Certainty  Property Vic,Certainty Property,$250,"17 Oakhill Terrace,",CHURCHILL VIC 3842,1 Bed,1 Bath,1 Parking,,hamilton-vic,-38.3078,146.4137
Daniel Hamilton,McGrath,$975 pw,"20 Patrick Close,",GREENSBOROUGH VIC 3088,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.683919,145.1309412
Daniel Hamilton,McGrath,$750 pw,"121 Herbert Street,",NORTHCOTE VIC 3070,3 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7669173,144.9966587
Daniel Hamilton,McGrath,$285 pw,"4/631 Punt Road,",SOUTH YARRA VIC 3141,− 0 Beds,1 Bath,− Parking,,hamilton-vic,-37.8300859,144.9878467
Karen Tannock,MOVABLE,$720 Per Week,"111 Denison Street,",HAMILTON NSW 2303,2 Beds,1 Bath,1 Parking,,hamilton-vic,-32.9258735,151.7508753
Amanda Butler,Butler+Co Estate Agents,"$1,100 pw","Level 4, C/11 Hillside Crescent,",HAMILTON QLD 4007,2 Beds,1 Bath,1 Parking,,hamilton-vic,-27.4388538,153.0532631
GC City,Ray White Surfers Paradise,$720,"406/9 Hamilton,",SURFERS PARADISE QLD 4217,1 Bed,1 Bath,1 Parking,,hamilton-vic,-28.0065768,153.4280205
Laura Hamilton,,$680.00 per week,"10 Atkins Crescent,",HOBARTVILLE NSW 2753,3 Beds,1 Bath,2 Parking,,hamilton-vic,-33.6045202,150.7408841
Casey Blaine,,FULLY FURNISHED - $420 PER WEEK,"5/8 Dale St,",KENNINGTON VIC 3550,1 Bed,1 Bath,1 Parking,,hamilton-vic,-36.7612758,144.3023453
,,$580,"21 Manchado Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8826,144.7003
,,Deposit taken,"1 Hamilton Crescent,",RYDE NSW 2112,1 Bed,1 Bath,1 Parking,,hamilton-vic,-33.8196516,151.095366
,,$700 Per Week,"102 Wattle Street,",BENDIGO VIC 3550,3 Beds,3 Baths,2 Parking,,hamilton-vic,-36.7642622,144.2745473
,,$450 pw,"10/54 Rockley Road,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8351642,145.0003597
,,$700 pw,"501/109 York Street,",SOUTH MELBOURNE VIC 3205,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8335,144.9571
,,$450 pw,"9/403 Toorak Road,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8386476,144.9890755
,,$240,"63 Pintail Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.719208,144.5789327
,,$250,"8 Jacobena Road,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.7140748,144.5662005
,,$795 weekly,"24 Trafalgar Street,",MONT ALBERT VIC 3127,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8186679,145.1066269
,,$570 per week,"110 Paterson Road,",BOLWARRA NSW 2320,3 Beds,1 Bath,1 Parking,,hamilton-vic,-32.7073157,151.5761053
,,$400 Furnished pw,"27/63 Alexandra Avenue,",SOUTH YARRA VIC 3141,− 0 Beds,1 Bath,− Parking,,hamilton-vic,-37.8284238,144.9849733
,,$730 Parkside living Highspeed unlimited WiFi PetFriendly,"224/109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.7877105,144.9423529
,,$665 Parkside living Highspeed unlimited WiFi PetFriendly,"225/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7877105,144.9423529
,,$750 per week Parkside living Highspeed unlimited WiFi PetFriendly,"403/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7877105,144.9423529
,,$950 Parkside living Highspeed unlimited WiFi PetFriendly,"607/109 109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7603,144.9502
,,"$1,250 pw","9 Everton Street,",HAMILTON EAST NSW 2303,3 Beds,1 Bath,2 Parking,,hamilton-vic,-32.9272304,151.7540561
,,$610 pw,"1905/8 Downie Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8199018,144.955577
,,"$1,250 pw","602/454 St Kilda Road,",MELBOURNE VIC 3004,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.814,144.9633
,,$610 pw,"806/673 Latrobe Street,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8149,144.9505
,,$670 Parkside living Highspeed unlimited WiFi PetFriendly,"121 109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.7877105,144.9423529
$595 - $596 per week,,$595 - $596 per week,"33 Currong Street,",REID ACT 2612,2 Beds,1 Bath,1 Parking,,hamilton-vic,-35.2839691,149.1432609
,,$380 per week,"7/19 Mannikan Court,",BAKEWELL NT 0832,2 Beds,1 Bath,2 Parking,,hamilton-vic,-12.5004011,130.9871454
,,$600 pw,"6a Bates Street,",HAMILTON NORTH NSW 2292,2 Beds,1 Bath,2 Parking,,hamilton-vic,-32.9168788,151.7364067
,,$730,"33/37C Harbour Rd HAMILTON,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4392253,153.0657574
,,$585 per week,"3/80 Racecourse Road,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4355388,153.0645517
,,"$1,575 PER WEEK","14 Mildara Place,",WEST PENNANT HILLS NSW 2125,4 Beds,3 Baths,3 Parking,,hamilton-vic,-33.741893,151.026187
,,$520 per week,"4/40 Rossiter Parade,",HAMILTON QLD 4007,2 Beds,1 Bath,1 Parking,,hamilton-vic,-27.4378779,153.0628971
,,$750,"27 Capitol Drive,",JINDALEE QLD 4074,4 Beds,2 Baths,2 Parking,766m²,hamilton-vic,-27.5398143,152.9438363
,,$510 per week,"207/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.802198,144.9607524
,,$450 per week,"Unit 1113/6 Leicester St,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8004,144.9684
,,$725 per week,"3/462 Como Parade West,",MORDIALLOC VIC 3195,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.9973332,145.0807967
,,$700,"C5903/16 Constitution Road,",RYDE NSW 2112,1 Bed,1 Bath,1 Parking,62m²,hamilton-vic,14.2766,46.8693
,,$420 Per Week,"94 Powerscourt Street,",MAFFRA VIC 3860,3 Beds,1 Bath,1 Parking,,hamilton-vic,-37.9535396,146.9874645
,,$700.00,"505/300 Swanston Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8065731,144.9628193
,,$670 per week,"30 Healey Drive,",EPPING VIC 3076,5 Beds,2 Baths,8 Parking,500m²,hamilton-vic,-37.6360961,145.0382555
,,$950 Per Week,"7/398 Elgar Road,",BOX HILL VIC 3128,4 Beds,4 Baths,1 Parking,,hamilton-vic,-37.8177032,145.1149333
,,$600,"204/150 Great Eastern Highway,",ASCOT WA 6104,1 Bed,1 Bath,1 Parking,,hamilton-vic,-31.9326052,115.9407868
,,$650 Per Week,"7/2-8 Palmerston Street,",ST JAMES WA 6102,3 Beds,1 Bath,1 Parking,,hamilton-vic,1.06911,109.66393
,,$800,"6/1 Hamilton Street,",ALLAWAH NSW 2218,2 Beds,1 Bath,1 Parking,,hamilton-vic,-33.9703958,151.118499
,,$770,"57/37C Harbour Rd HAMILTON,",HAMILTON QLD 4007,1 Bed,1 Bath,1 Parking,,hamilton-vic,-27.4325,153.0639
,,$750 per week,"4/44 Jackson Street,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4320255,153.0751837
,,$700 weekly,"3 Timor Cl,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.843169,145.1065259
,,$780 per week,"5/48 Oxley Rd,",HAWTHORN VIC 3122,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.824108,145.035345
,,"$1,100","10 Portland Street,",NEDLANDS WA 6009,3 Beds,2 Baths,2 Parking,,hamilton-vic,-31.9761494,115.8081119
,,$355 per week,"239/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8498,145.119
,,$390 Per Week,"2/25 Merry Street,",MAFFRA VIC 3860,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.95572,146.9810303
,,$850 weekly,"2004/103 South Wharf Drive,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8221868,144.9362813
,,$400 weekly,"3/15 Tallis Street,",NORLANE VIC 3214,2 Beds,2 Baths,1 Parking,,hamilton-vic,-38.0924322,144.3646223
,,$500.00,"2/42 Raleigh Road,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.7689479,144.8868552
,,$770,"10612/320 Macarthur Avenue,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,94m²,hamilton-vic,-27.4396843,153.0703555
,,$870,"12/37D Harbour Rd,",HAMILTON QLD 4007,2 Beds,2 Baths,2 Parking,,hamilton-vic,47.32178,8.05281
,,$660 Light n Bright,"ID:21141030/2 Harbour Road,",HAMILTON QLD 4007,2 Beds,1 Bath,1 Parking,,hamilton-vic,47.32178,8.05281
,,$550,"21 Fifth Avenue,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8332736,144.8510236
,,$620 Huge Apt,"ID:21141025/2 Harbour Road,",HAMILTON QLD 4007,1 Bed,1 Bath,1 Parking,,hamilton-vic,47.32178,8.05281
,,$425 Per Week,"177B Dudley Road,",WHITEBRIDGE NSW 2290,2 Beds,1 Bath,− Parking,,hamilton-vic,-32.9779967,151.7079217
,,$470 per week,"2B Hayward Street,",PENGUIN TAS 7316,2 Beds,2 Baths,2 Parking,,hamilton-vic,-41.1139833,146.0702555
,,$675,"4/92 Nudgee Road,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4363084,153.0709534
,,$390,"2501/19 Playfield Street,",CHERMSIDE QLD 4032,1 Bed,1 Bath,1 Parking,69m²,hamilton-vic,-27.3843728,153.0343976
,,$800 per week,"3/13 Isted Avenue,",HAMILTON HILL WA 6163,3 Beds,2 Baths,2 Parking,,hamilton-vic,-32.0880998,115.782738
,,$560.00,"805/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8101,144.95
,,$800,"3/100 Jackson Street,",HAMILTON QLD 4007,3 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4320255,153.0751837
,,$650 wk,"50 Timothy Street,",MACLEAY ISLAND QLD 4184,3 Beds,2 Baths,2 Parking,,hamilton-vic,-27.6184885,153.365841
,,$760 per week,"ID:21140935/1044 Hamilton Road,",MCDOWALL QLD 4053,3 Beds,2 Baths,3 Parking,,hamilton-vic,-27.3797897,152.9899427
,,$900 Per Week,"42 Fowler Street,",HAMILTON SOUTH NSW 2303,4 Beds,3 Baths,1 Parking,,hamilton-vic,-32.9336569,151.737856
,,$430.00,"1406/557-561 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.814,144.9633
,,$345 per week,"117/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8498,145.119
,,$570,"ID:21140878/52 Crosby Road,",ALBION QLD 4010,1 Bed,1 Bath,1 Parking,,hamilton-vic,47.35422,8.04123
,,$590 per week,"32 Golconda Avenue,",FRANKSTON VIC 3199,3 Beds,1 Bath,2 Parking,,hamilton-vic,-38.1411139,145.1493354
,,$380 per week,"6/406 Lower Heidelberg Road,",EAGLEMONT VIC 3084,1 Bed,1 Bath,1 Parking,100m²,hamilton-vic,-37.7658239,145.0670583
,,$700.00,"35/174 Peel Street,",WINDSOR VIC 3181,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.853,144.9929
,,$590 per week,"8 Tynong Street,",CROYDON VIC 3136,3 Beds,1 Bath,1 Parking,877m²,hamilton-vic,-37.7875726,145.2787375
,,$850 per week,"240 Hamilton Road,",SPEARWOOD WA 6163,3 Beds,2 Baths,2 Parking,,hamilton-vic,-32.1085366,115.7750546
,,$500,"4 Waugh Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7329611,144.6498316
,,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,,hamilton-vic,-31.9838389,115.9009195
,,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7236822,144.596732
,,$510 per week,"7 Waler Street,",AINTREE VIC 3336,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.72042,144.6689989
,,$660 per week River view fully furnished,"unit 904/8 Hunt Street,",HAMILTON QLD 4007,1 Bed,1 Bath,1 Parking,,hamilton-vic,47.32178,8.05281
,,$710 per week River View,"710/8 Hunt Street,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4409356,153.0479853
,,$750 per week,"178 Nicholson St,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,1 Parking,247m²,hamilton-vic,-37.7654728,144.9805539
,,"$1,300 per week","UNIT 5/7 TOORAK ROAD,",HAMILTON QLD 4007,3 Beds,2 Baths,2 Parking,,hamilton-vic,-27.4397385,153.0508981
,,$680 per week,"10/8 Riversdale Road,",BURSWOOD WA 6100,1 Bed,1 Bath,1 Parking,,hamilton-vic,-31.9563359,115.9000791
,,$750.00 per week,"2/11 South Terrace,",COMO WA 6152,4 Beds,1 Bath,1 Parking,,hamilton-vic,-31.9885137,115.854003
,,$790.00 per week,"11/118 Broome Street,",COTTESLOE WA 6011,2 Beds,1 Bath,1 Parking,,hamilton-vic,-31.9928078,115.7561469
,,$650 per week (unfurnished),"10/197 Clontarf Road,",HAMILTON HILL WA 6163,2 Beds,1 Bath,1 Parking,,hamilton-vic,-32.0754965,115.7670088
,,$450 weekly,"601/150 Dudley St,",WEST MELBOURNE VIC 3003,− 0 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8101,144.95
,,$450 per week,"58 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8768281,144.9835959
,,$650 per week,"512/668 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8004,144.9684
,,REVIEWING APPLICATIONS,"768 Hamilton Road,",CHERMSIDE WEST QLD 4032,3 Beds,1 Bath,2 Parking,600m²,hamilton-vic,-27.3828785,153.0074345
,,$800,"33/24 Hamilton Ave,",SURFERS PARADISE QLD 4217,2 Beds,2 Baths,1 Parking,,hamilton-vic,-28.0065768,153.4280205
,,$650 Per Week,"2/3 Bellion Drive,",HAMILTON HILL WA 6163,2 Beds,1 Bath,1 Parking,,hamilton-vic,-32.0816044,115.7639127
