Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$380,"5/10 Violet Street,",ESSENDON VIC 3040,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7542949,144.9132441
,,$800 per week,"70 Cobram Drive,",EYNESBURY VIC 3338,5 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7855923,144.5538346
,,$360.00 Per Week,"2/93 Brook Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.2633117,150.8883565
,,$450 per week,"253 SWAMP ROAD,",FRANKLIN TAS 7113,1 Bed,1 Bath,2 Parking,"4,046m²",latrobe-valley-vicwangaratta-vic,-43.058008,146.9830678
,,$670,"13 Ringwood street,",NARANGBA QLD 4504,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-27.1817236,152.9217436
,,APPLICATIONS CLOSED,"33 Attunga Street,",SUN VALLEY QLD 4680,3 Beds,2 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-23.8736231,151.2565496
,,$580.00 per week,"13 Mercy Close,",SINGLETON NSW 2330,3 Beds,2 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-32.5472397,151.165166
,,$600.00 Per week,"24 Cherish Street,",RIPLEY QLD 4306,4 Beds,2 Baths,2 Parking,375m²,latrobe-valley-vicwangaratta-vic,-27.6561543,152.7818553
,,$620,"2/5 Apple Street,",GILLIESTON HEIGHTS NSW 2321,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7711126,151.5286928
,,$620,"1/5 Apple Street,",GILLIESTON HEIGHTS NSW 2321,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7711126,151.5286928
,,$465 per week,"1/381 Middleborough Road,",BOX HILL VIC 3128,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.8199145,145.1382926
,,$750,"35 Swallow Grove,",TRARALGON VIC 3844,5 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-38.1957175,146.5057234
,,$575,"1509/51 Homer Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7649578,144.9207687
,,$310.00 Per Week,"9/32 Skellatar Street,",MUSWELLBROOK NSW 2333,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.2704986,150.882928
,,$460 per week,"19 Musgrave Street,",CRYSTAL BROOK SA 5523,5 Beds,3 Baths,− Parking,,latrobe-valley-vicwangaratta-vic,-33.3548916,138.200389
,,$545,"302/956 Mount Alexander Road,",ESSENDON VIC 3040,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7538,144.8883
,,$550 weekly,"1/8 Dodworth St,",FARLEY NSW 2320,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7295066,151.5099666
,,$440 per week,"66/824 Thornton Road,",THORNTON NSW 2322,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7843948,151.6403345
,,$740 Per Week,"202/50 McLachlan Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4599045,153.0348503
,,$355 per week,"2/169 Grey Street,",TRARALGON VIC 3844,2 Beds,1 Bath,1 Parking,174m²,latrobe-valley-vicwangaratta-vic,-38.1914478,146.5166729
,,$650.00,"12/1385 Grand Junction Rd,",HOPE VALLEY SA 5090,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-34.8430959,138.7024254
,,$460,"1610/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.802198,144.9607524
,,$670,"6 Torrey Street,",HIDDEN VALLEY QLD 4703,4 Beds,2 Baths,− Parking,,latrobe-valley-vicwangaratta-vic,-23.1612699,150.7149177
,,$920 per week,"29 Latrobe Street,",NEWPORT VIC 3015,4 Beds,2 Baths,− Parking,,latrobe-valley-vicwangaratta-vic,-37.846621,144.8875406
,,$570 wk,"9 Burnett Street,",CESSNOCK NSW 2325,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8268153,151.3433387
,,$580.00 Per Week,"25B Smith Street,",SCONE NSW 2337,3 Beds,2 Baths,1 Parking,400m²,latrobe-valley-vicwangaratta-vic,-32.054976,150.8674279
,,$500 per week,"15 Sergeant Street,",CESSNOCK NSW 2325,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.838173,151.3424857
,,$550 Per Week,"10 Cunningham Street,",MUSWELLBROOK NSW 2333,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.2872063,150.9103472
,,$460,"2/7 Amos Road,",NORTH ROTHBURY NSW 2335,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,"$1,020 per week","1603/9 Gay Street,",CASTLE HILL NSW 2154,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-33.727543,151.0074633
,,$550,"411/2A Duffy Street,",ESSENDON NORTH VIC 3041,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7384222,144.9009973
,,"$1,075 weekly","42 Fairview Rd,",MOUNT WAVERLEY VIC 3149,5 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.8667417,145.1164592
,,$560.00,"5/47 Epsom Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7771072,144.9114282
,,$295.00 Per week,"8A/116-130 Main Drive,",MACLEOD VIC 3085,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7228,145.0817
,,$580pw /$2520pcm,"20 Bent Street,",BUNDOORA VIC 3083,4 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.6979816,145.0597269
,,$590,"1/13 Innes Street,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.58311,6.88295
,,$470 weekly,"14 O'Toole St,",WESTON NSW 2326,3 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.8071852,151.4533128
,,"$2,000 pw","35 Southfork Drive,",GLENNING VALLEY NSW 2261,6 Beds,3 Baths,3 Parking,,latrobe-valley-vicwangaratta-vic,-33.3527945,151.4217871
,,$560 weekly,"25 Duffy Street,",ESSENDON NORTH VIC 3041,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7384222,144.9009973
,,DEPOSIT TAKEN !!,"8 Hawkesbury Valley Way,",WINDSOR NSW 2756,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-33.617364,150.8249841
,,$560 pw,"27 Avery Street,",RUTHERFORD NSW 2320,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7141379,151.5316779
,,$450.00 per week,"7 Sprinter Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,476m²,latrobe-valley-vicwangaratta-vic,-37.5728953,143.7891992
,,$600.00 per Week,"2/7a Wynyard Street,",SINGLETON NSW 2330,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.5722208,151.1683875
,,$600.00 per Week,"9a George Street,",SINGLETON NSW 2330,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.5652734,151.177456
,,$975 per week,"506/1 Dank Street West,",PORT MELBOURNE VIC 3207,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.8329,144.922
,,$420 Per Week,"7 Willis Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,799m²,latrobe-valley-vicwangaratta-vic,-38.2390862,146.3862425
,,$650 weekly,"79 Ardmillan Rd,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7629189,144.9092671
,,Under Application - Deposit Taken,"1302/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-37.8109981,144.9628452
,,$600 p/week,"23 McCord Road,",TWO WELLS SA 5501,3 Beds,1 Bath,1 Parking,"8,000m²",latrobe-valley-vicwangaratta-vic,-34.6095459,138.546803
,,$350 per week,"4a/20 Abbot Street,",MAITLAND NSW 2320,− 0 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.7410549,151.5610933
,,$550.00,"C111/460 Victoria Street,",BRUNSWICK VIC 3056,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7667,144.9667
,,$700 per week,"57/101 Bowen Street,",SPRING HILL QLD 4000,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-27.4629257,153.0288021
,,$360 Per Week,"10/20 Mantell Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7617215,144.9159963
,,$600.00 weekly,"87/1 PILLAR STREET,",BELLBIRD NSW 2325,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.8514232,151.3308584
,,$560 Per Week,"55 Donnelly Circuit,",SOUTH MORANG VIC 3752,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.6163807,145.101719
,,450 to 500,"253 SWAMP ROAD,",FRANKLIN TAS 7113,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-43.058008,146.9830678
,,$590 weekly,"16 Flinders,",EAST MAITLAND NSW 2323,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7586765,151.5822981
,,$650 per week,"2/20 Abbot Street,",MAITLAND NSW 2320,3 Beds,2 Baths,1 Parking,144m²,latrobe-valley-vicwangaratta-vic,-32.7410549,151.5610933
,,$660 pw,"45 Footwall Drive,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,46.51203,6.85745
,,$470 pw,"45a Footwall Drive,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,46.51203,6.85745
,,$650.00 Per Week,"6 Lansdowne View,",BRIDGETOWN WA 6255,4 Beds,2 Baths,− Parking,"20,500m²",latrobe-valley-vicwangaratta-vic,-33.945314,116.1510489
,,Under Application,"133 Nelson Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.8125881,145.1202218
,,$685 per week,"202/74 Pascoe Vale Road,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7654182,144.925139
,,$580 Per Week,"1004/167 Alfred Street,",FORTITUDE VALLEY QLD 4006,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,47.35156,8.10669
,,$520 per week,"5/20 Abbot Street,",MAITLAND NSW 2320,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7410549,151.5610933
,,$650 per week,"3/20 Abbot Street,",MAITLAND NSW 2320,3 Beds,2 Baths,1 Parking,158m²,latrobe-valley-vicwangaratta-vic,-32.7410549,151.5610933
,,$520 per week,"4/20 Abbot Street,",MAITLAND NSW 2320,2 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7410549,151.5610933
,,$650.00,"4/88A Cooper St,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7538,144.8883
,,$540.00 per week,"4 Lemon Myrtle Lane,",RIPLEY QLD 4306,4 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,47.55831,8.40474
,,$440,"9a Citrine Street,",RUTHERFORD NSW 2320,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7143156,151.5411669
,,$430 per week,"26/37 Phillips Street,",SPRING HILL QLD 4000,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4611984,153.0277582
,,$400.00,"2/1 Collins Street,",ESSENDON VIC 3040,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7467348,144.9072533
,,$500 Per Week,"44 Kalingo Street,",BELLBIRD NSW 2325,3 Beds,1 Bath,3 Parking,,latrobe-valley-vicwangaratta-vic,-32.8548813,151.3222383
,,$595 Per Week,"13 Font Hill Drive,",FARLEY NSW 2320,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7288206,151.5128759
,,$500 Per Week,"13A Font Hill Drive,",FARLEY NSW 2320,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7288206,151.5128759
,,$740 per week,"1/8 Kelly Street,",CHADSTONE VIC 3148,3 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.8849698,145.0941463
,,$470 weekly,"4A Gallant Pl,",LOCHINVAR NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7034058,151.4550626
,,$850.00,"20 Napier Crescent,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7475545,144.924877
,,$800 weekly,"10 Tramore Esplanade,",CHISHOLM NSW 2322,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7613546,151.6535361
Sarah White,Stean Nicholls Real Estate,$510 per week,"16 Iron Way,",WEST WODONGA VIC 3690,3 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1185741,146.8459024
Nerissa Watson,PJ Murphy Real Estate,$610 per week,"8 Wintersun Parade,",WODONGA VIC 3690,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1380702,146.9168435
Meagan Fisher-Smith,Wodonga Real Estate Best Agents,$630 per week,"23 Koetong Crescent,",WODONGA VIC 3690,4 Beds,2 Baths,2 Parking,760m²,wodonga-vic,-36.1162475,146.8543823
Sarah White,Stean Nicholls Real Estate,$455 per week,"1/4-6 Wilson Street,",WODONGA VIC 3690,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.1297645,146.8756597
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,wodonga-vic,-31.9791219,115.8891997
Mandy Lowe,Wodonga Real Estate Best Agents,$530 per week,"9 Sargeant Street,",KILLARA VIC 3691,3 Beds,2 Baths,2 Parking,515m²,wodonga-vic,-36.1397895,146.9400384
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,wodonga-vic,-37.7077,144.5749
Yiota Barkley,McGrath Albury/Wodonga,$370 PER WEEK,"16/436 Macauley Street,",ALBURY NSW 2640,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0795417,146.9224768
Kim Te,Motion Property,$610 Per Week,"801/5 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,wodonga-vic,-37.7995452,144.909498
Jacquie Sterk,Wodonga Real Estate Best Agents,$520 per week,"9 Eagle Court,",WODONGA VIC 3690,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1289201,146.8490437
Danielle Ryan,The Core Advisory Team VIC,$750pw,"13/299 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,wodonga-vic,-37.853,144.9929
Paris Bell,McGrath Albury/Wodonga,$400 PER WEEK,"821 Watson Street,",GLENROY NSW 2640,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0609514,146.9148486
Kerri-Ann Hudson,PJ Murphy Real Estate,$350 per week,"1/65 Marshall Street,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1241495,146.8498828
Certainty  Property Vic,Certainty Property,$200,"2 Caspian Court,",NEWBOROUGH VIC 3825,1 Bed,1 Bath,− Parking,,wodonga-vic,-38.1671585,146.2940256
Jess Dempsey,Sell Buy Rent,$380,"5/2 MCKIBBIN COURT,",WODONGA VIC 3690,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.1276632,146.8966949
Certainty  Property Vic,Certainty Property,$450,"114 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,wodonga-vic,-37.8515984,144.5943387
Jacquie Sterk,Wodonga Real Estate Best Agents,$400 per week,"17A Rundle Street,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1351865,146.8834008
Yiota Barkley,McGrath Albury/Wodonga,$280 PER WEEK,"1/11 Mulqueeney Street,",WODONGA VIC 3690,1 Bed,1 Bath,1 Parking,,wodonga-vic,-36.121316,146.8796491
Certainty  Property Vic,Certainty Property,$275,"16 Astral Walk,",WOLLERT VIC 3750,1 Bed,1 Bath,− Parking,,wodonga-vic,-37.5833,145.0333
Paris Bell,McGrath Albury/Wodonga,$250 PER WEEK,"1/607 Prune Street,",LAVINGTON NSW 2641,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0427094,146.9346679
Paris Bell,McGrath Albury/Wodonga,$340 PER WEEK,"4/283 Weidner Crescent,",EAST ALBURY NSW 2640,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0874927,146.9312659
Certainty  Property Vic,Certainty Property,$240,"6 Songlark Street,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,wodonga-vic,-37.718538,144.5789886
Paris Bell,McGrath Albury/Wodonga,$440 PER WEEK,"8 Brookfields Mews,",LAVINGTON NSW 2641,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.0449156,146.9259231
Yiota Barkley,McGrath Albury/Wodonga,$290 PER WEEK,"2/293 Cadell Street,",EAST ALBURY NSW 2640,1 Bed,1 Bath,1 Parking,,wodonga-vic,-36.0749266,146.9367115
Paris Bell,McGrath Albury/Wodonga,$460 PER WEEK,"34 Brookfields Mews,",LAVINGTON NSW 2641,3 Beds,2 Baths,2 Parking,,wodonga-vic,-36.0449156,146.9259231
Kim Te,Motion Property,$590 per week,"1002/1 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,wodonga-vic,-37.7995452,144.909498
Yiota Barkley,McGrath Albury/Wodonga,$330 PER WEEK,"1/421 Griffith Road,",LAVINGTON NSW 2641,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0440002,146.9429052
Yiota Barkley,McGrath Albury/Wodonga,$620 PER WEEK,"37 Forest Drive,",THURGOONA NSW 2640,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.0483906,147.0086389
Evelyne Surja,Kay & Burton Stonnington,$1695 Per Week,"2 Rathmines Street,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,wodonga-vic,-37.8387209,145.0058412
Brittany Thomas,Sell Buy Rent,$420,"2/94 MITCHELL STREET,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1268795,146.8911282
Certainty  Property Vic,Certainty Property,$250,"17 Oakhill Terrace,",CHURCHILL VIC 3842,1 Bed,1 Bath,1 Parking,,wodonga-vic,-38.3078,146.4137
Anneleise Olsson,Stean Nicholls Real Estate,$620 per week,"7 Devitt Way,",KILLARA VIC 3691,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1397382,146.9477963
Madi Smith,Sell Buy Rent,$550,"2/37 HUON CREEK ROAD,",WODONGA VIC 3690,2 Beds,1 Bath,2 Parking,,wodonga-vic,-36.1488136,146.8737333
Sara Critchlow,,$500 per week,"63 O'Meara Street,",WODONGA VIC 3690,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.1399539,146.8923256
Indi Green,,$510 per week,"9 Hogan Court,",WODONGA VIC 3690,3 Beds,1 Bath,2 Parking,746m²,wodonga-vic,-36.1354724,146.8439591
Sue Ritchie,,$420 per week,"3/12 McEwen Crescent,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1368978,146.8594064
Sue Ritchie,,$650 per week,"68 Bremer Avenue,",LENEVA VIC 3691,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1604992,146.8856946
Jenna Ross,,$480 per week,"419 Kaitlers Road,",LAVINGTON NSW 2641,3 Beds,1 Bath,2 Parking,,wodonga-vic,-36.0322151,146.936339
Karen Cole,,$520 per week,"107 Chapple Street,",WODONGA VIC 3690,3 Beds,2 Baths,4 Parking,,wodonga-vic,-36.1377243,146.9017259
Josh McClelland,,$520 per week,"37-39 Albert Road,",CHILTERN VIC 3683,3 Beds,1 Bath,6 Parking,"2,208m²",wodonga-vic,-36.1478388,146.6060824
Aki Stefanidakis,,$550 per week,"131 Townsend Street,",HOWLONG NSW 2643,3 Beds,2 Baths,2 Parking,"1,948m²",wodonga-vic,-35.9747441,146.6391647
Rhys Tainton,,$495 per week,"17 Nightingale Avenue,",WODONGA VIC 3690,3 Beds,1 Bath,2 Parking,,wodonga-vic,-36.1265404,146.8540933
Aki Stefanidakis,,$350 per week,"69a Jude Street,",HOWLONG NSW 2643,2 Beds,1 Bath,1 Parking,,wodonga-vic,-35.9749464,146.6318237
Aki Stefanidakis,,$600 per week,"69 Jude Street,",HOWLONG NSW 2643,4 Beds,2 Baths,2 Parking,,wodonga-vic,-35.9749464,146.6318237
Property management Team,,$480 pw,"14 Lightwood Drive,",WODONGA VIC 3690,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.1322792,146.9065056
Aki Stefanidakis,,$320 per week,"1/4 Marie Drive,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1153025,146.8805892
Aki Stefanidakis,,$500 per week,"871 Miller Street,",WEST ALBURY NSW 2640,3 Beds,1 Bath,3 Parking,643m²,wodonga-vic,-36.0752983,146.8981813
Sue Ritchie,,$450 per week,"195 Beechworth Road,",WODONGA VIC 3690,3 Beds,1 Bath,2 Parking,,wodonga-vic,-36.1554821,146.8807066
Tracy Cuper,,$460 pw,"27 Gardner Street,",WODONGA VIC 3690,3 Beds,1 Bath,3 Parking,,wodonga-vic,-36.1342309,146.8679206
Tracy Cuper,,$480 pw,"16 Edinburgh Circuit,",WEST WODONGA VIC 3690,3 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1178805,146.8606923
Rhys Tainton,,$570 per week,"19 Maitland Crescent,",WODONGA VIC 3690,3 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1120861,146.8453001
Sara Critchlow,,$470 per week,"977 Chenery Street,",GLENROY NSW 2640,3 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0604699,146.9148099
Sue Ritchie,,$630 per week,"12 Roycroft Street,",BARANDUDA VIC 3691,4 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1790511,146.9378849
Property management Team,,$240 pw,"3/105 Docking Street,",WODONGA VIC 3690,1 Bed,1 Bath,1 Parking,,wodonga-vic,-36.1299925,146.9008977
Casey Blaine,,FULLY FURNISHED - $420 PER WEEK,"5/8 Dale St,",KENNINGTON VIC 3550,1 Bed,1 Bath,1 Parking,,wodonga-vic,-36.7612758,144.3023453
Aki Stefanidakis,,$300 per week,"2/4 Marie Drive,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1153025,146.8805892
Jodie Greschke,,$470 per week,"10 Arnold Place,",WODONGA VIC 3690,3 Beds,2 Baths,1 Parking,,wodonga-vic,-36.1367843,146.8676215
,,$580,"21 Manchado Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,wodonga-vic,-37.8826,144.7003
,,$290 PER WEEK,"4/404 Schubach Street,",EAST ALBURY NSW 2640,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0865835,146.928138
,,$340 PER WEEK,"1/732 East Street,",EAST ALBURY NSW 2640,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0908048,146.9236575
,,$520,"40 DAINTREE WAY,",WODONGA VIC 3690,3 Beds,2 Baths,2 Parking,,wodonga-vic,-36.1142538,146.8410278
,,$340,"2/333 BEECHWORTH ROAD,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1385267,146.8852074
,,$340 PER WEEK,"455 David Street,",ALBURY NSW 2640,2 Beds,1 Bath,− Parking,,wodonga-vic,-36.0847075,146.9201071
,,$420 per week,"1/45 William Street,",WODONGA VIC 3690,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.1307854,146.882702
,,$240,"63 Pintail Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,wodonga-vic,-37.719208,144.5789327
,,$250,"8 Jacobena Road,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,wodonga-vic,-37.7140748,144.5662005
,,$375 PER WEEK,"378 Prune Street,",LAVINGTON NSW 2641,2 Beds,1 Bath,1 Parking,,wodonga-vic,-36.0383163,146.9355326
