Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$470.00 per week,"51 Tranquility Crescent,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2241472,144.3790001
,,$700.00,"505/300 Swanston Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.8065731,144.9628193
,,$670 per week,"30 Healey Drive,",EPPING VIC 3076,5 Beds,2 Baths,8 Parking,500m²,geelong-vic,-37.6360961,145.0382555
,,$950 Per Week,"7/398 Elgar Road,",BOX HILL VIC 3128,4 Beds,4 Baths,1 Parking,,geelong-vic,-37.8177032,145.1149333
,,$600,"204/150 Great Eastern Highway,",ASCOT WA 6104,1 Bed,1 Bath,1 Parking,,geelong-vic,-31.9326052,115.9407868
,,$450,"11a/5-13 Oxford Street,",WHITTINGTON VIC 3219,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1662,144.3943
,,$650 Per Week,"7/2-8 Palmerston Street,",ST JAMES WA 6102,3 Beds,1 Bath,1 Parking,,geelong-vic,1.06911,109.66393
,,$580,"29 Oasis Drive,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,1 Parking,336m²,geelong-vic,-38.2267292,144.3347633
,,$470.00 per week,"21 Bellarine Hwy,",NEWCOMB VIC 3219,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1690674,144.3858275
,,$700 weekly,"3 Timor Cl,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,geelong-vic,-37.843169,145.1065259
,,$600.00 per week,"62 Bose Street,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,512m²,geelong-vic,-38.2240942,144.3187429
,,$780 per week,"5/48 Oxley Rd,",HAWTHORN VIC 3122,3 Beds,2 Baths,2 Parking,,geelong-vic,-37.824108,145.035345
,,$810.00,"47b The Parade,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2669807,144.5247237
,,$200.00,"Room 1 & 3/14 Resolute Drive,",WAURN PONDS VIC 3216,1 Bed,1 Bath,1 Parking,387m²,geelong-vic,-38.2335,144.3007
,,$340.00 per week,"3/14-16 Hennessy Avenue,",HERNE HILL VIC 3218,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1294891,144.3183916
,,$575 per week,"41 Hoddle Drive,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1772797,144.4802308
,,$410.00 per week,"1/132 Bonnyvale Road,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.2646623,144.5533565
,,$680.00 per week,"15 McLean Street,",TORQUAY VIC 3228,4 Beds,2 Baths,3 Parking,,geelong-vic,-38.3087601,144.3230172
,,$850,"72 James Cook Drive,",WANDANA HEIGHTS VIC 3216,5 Beds,3 Baths,2 Parking,,geelong-vic,-38.1799441,144.3070759
,,$355 per week,"239/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8498,145.119
,,$400 pw,"2/26 Volum Street,",MANIFOLD HEIGHTS VIC 3218,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1392143,144.3365316
,,$500.00 per week,"164 Sparrovale Road,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2075392,144.3725157
,,$490.00 per week,"16 Bligh Street,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,275m²,geelong-vic,-38.2124165,144.3707629
,,$525.00,"94 Hope Street,",GEELONG WEST VIC 3218,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.141858,144.3466375
,,$485,"9-11 Burgess Avenue,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2415393,144.3610019
,,$560.00,"58 Pavo Street,",BELMONT VIC 3216,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1799988,144.328416
,,$850 weekly,"2004/103 South Wharf Drive,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8221868,144.9362813
,,$660 per week,"460 Evans Road,",LOVELY BANKS VIC 3213,,,,,geelong-vic,-38.0254315,144.3181955
,,$450.00 per week,"2/75 Swanston Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1524878,144.3668444
,,$620.00,"14 Blue Mallee Drive,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.248119,144.5447105
,,$470,"8 Brownlow Court,",LARA VIC 3212,3 Beds,1 Bath,− Parking,507m²,geelong-vic,-38.0234254,144.4179464
,,$650.00,"23 Ripview Drive,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2500421,144.5644331
,,$480 weekly,"2/15 Tallis Street,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.0924322,144.3646223
,,$400 weekly,"3/15 Tallis Street,",NORLANE VIC 3214,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.0924322,144.3646223
,,$500 per week,"17/54 Percy Street,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1575713,144.3416819
,,$500 per week,"4/2 Pevensey Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1480917,144.3730626
,,$500.00,"2/42 Raleigh Road,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.7689479,144.8868552
,,$545.00,"2/92 Darriwill Street,",BELL POST HILL VIC 3215,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.0961218,144.329244
,,$650 pw,"2 McLean Street,",TORQUAY VIC 3228,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.3087601,144.3230172
,,$350,"2/30-32 Atami Crescent,",CORIO VIC 3214,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.0710537,144.3609179
,,$440.00 per week,"55 Asbury Street West,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.2624951,144.5142321
,,$300,"5/4-6 Quamby Avenue,",HAMLYN HEIGHTS VIC 3215,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1246615,144.3350004
,,$150 weekly,"Room 9, 30 Daly Boulevard,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1963272,144.3061654
,,$620.00,"39 Floret Drive,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.0120852,144.3804109
,,$550,"21 Fifth Avenue,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,1 Parking,,geelong-vic,-37.8332736,144.8510236
,,$440.00 per week,"7/1a Azilemot Avenue,",HERNE HILL VIC 3218,2 Beds,1 Bath,2 Parking,,geelong-vic,-38.1301176,144.3186523
,,$600.00,"12 Chasseles Place,",BANNOCKBURN VIC 3331,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.0383226,144.1653376
,,$400.00,"4/2-3 Enbrook Court,",GROVEDALE VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1963042,144.3357787
,,650pw,"41 Digby Avenue,",BELMONT VIC 3216,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1753831,144.3281468
,,$540,"9 Voyage Circuit,",CORIO VIC 3214,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.0654883,144.3623234
,,$470 pw,"149 Separation Street,",BELL PARK VIC 3215,3 Beds,1 Bath,8 Parking,724m²,geelong-vic,-38.1097615,144.3346983
,,$350 pw,"173 Bellerine Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1485466,144.3658177
,,$720.00,"32 Mundy Street,",GEELONG VIC 3220,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1577748,144.3608817
,,$390.00,"295 Rhinds Road,",WALLINGTON VIC 3222,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2265489,144.5228447
,,$530.00 per week,"43 Vasse Circuit,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2308666,144.3210897
,,$480,"7 Landy Ave,",HIGHTON VIC 3216,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1807297,144.3179506
,,$390,"37 Wendover Street,",NORLANE VIC 3214,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1014,144.3542
,,$450 per week,"52 Farmhouse Avenue,",DRYSDALE VIC 3222,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1766939,144.5785917
,,$400.00,"1 Yutika Street,",WERRIBEE VIC 3030,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.9006112,144.6060483
,,$540.00,"107 Fyans Street Street,",SOUTH GEELONG VIC 3220,2 Beds,1 Bath,3 Parking,,geelong-vic,-38.1617762,144.3543021
,,$510.00 per week,"32 Sundews Crescent,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2244897,144.3625664
,,$490,"61 Gilroy Crescent,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2111474,144.3726623
,,$560,"9 Geelong Crescent,",ST JOHNS PARK NSW 2176,3 Beds,1 Bath,− Parking,,geelong-vic,-33.8852116,150.8990095
,,$600 weekly,"3/1 Cottesloe Dr,",BARWON HEADS VIC 3227,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2714851,144.4861738
,,$560.00,"805/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8101,144.95
,,$460.00 per week,"1 Peter Street,",BELL POST HILL VIC 3215,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.1035516,144.3318536
,,$450,"9 Wattle Court,",GROVEDALE VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2129403,144.3272215
,,$600.00,"7 Tunbury Court,",HIGHTON VIC 3216,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1637011,144.3114608
,,$500,"3/27-29 Marlo Street,",HAMLYN HEIGHTS VIC 3215,2 Beds,2 Baths,1 Parking,,geelong-vic,46.283,15.258
,,$500.00,"223 Autumn Street,",GEELONG WEST VIC 3218,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1418721,144.336663
,,$460 weekly,"48 Heyers Rd,",GROVEDALE VIC 3216,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2074436,144.330192
,,$540.00 per week,"110/146 Bellerine Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1539,144.3351
,,$480 weekly,"13 Tannin Way,",WAURN PONDS VIC 3216,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2140453,144.3055636
,,$450 per week,"2/70 Clifton Springs Road,",DRYSDALE VIC 3222,3 Beds,2 Baths,1 Parking,242m²,geelong-vic,-38.1600233,144.5733707
,,$380,"1 Antrim Court,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.0729394,144.3551781
,,"$450 per week | $1,955 per calendar month","1/499 Geelong Road,",YARRAVILLE VIC 3013,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.8137388,144.8603542
,,$500 weekly,"25 Newfields Dr,",DRYSDALE VIC 3222,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1767244,144.5756531
,,$540.00,"2 Willow Crescent,",BELL PARK VIC 3215,4 Beds,1 Bath,2 Parking,,geelong-vic,-38.1163845,144.3328177
,,$500,"10 Casy Grove,",LEOPOLD VIC 3224,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2003532,144.4573016
,,$550,"13 Jedda Street,",BELL POST HILL VIC 3215,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.0994698,144.333603
,,$465,"8-10 Foxglove Way,",LARA VIC 3212,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.032448,144.3879853
,,$480 per week,"1/18 Jasmine Street,",BELL PARK VIC 3215,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1175154,144.3348473
,,$390,"70 Swallow Crescent,",NORLANE VIC 3214,4 Beds,1 Bath,2 Parking,558m²,geelong-vic,-38.0898472,144.3514907
,,$550,"42 Swanburra Drive,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2118008,144.3627854
,,$430.00,"1406/557-561 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,geelong-vic,-37.814,144.9633
,,$520 p/w,"15 Kiama Way,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1605513,144.5530715
,,$345 per week,"117/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8498,145.119
,,$590 per week,"32 Golconda Avenue,",FRANKSTON VIC 3199,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.1411139,145.1493354
,,$470.00 per week,"3 Homestead Drive,",ST ALBANS PARK VIC 3219,3 Beds,1 Bath,3 Parking,643m²,geelong-vic,-38.1892901,144.3925494
,,$380 per week,"6/406 Lower Heidelberg Road,",EAGLEMONT VIC 3084,1 Bed,1 Bath,1 Parking,100m²,geelong-vic,-37.7658239,145.0670583
,,$450 per week,"20 Henry Street,",BELMONT VIC 3216,3 Beds,1 Bath,− Parking,,geelong-vic,-38.1838645,144.3299423
,,$700.00,"35/174 Peel Street,",WINDSOR VIC 3181,2 Beds,2 Baths,1 Parking,,geelong-vic,-37.853,144.9929
,,$590 per week,"8 Tynong Street,",CROYDON VIC 3136,3 Beds,1 Bath,1 Parking,877m²,geelong-vic,-37.7875726,145.2787375
,,$360 per week,"4/51 Belle Vue Avenue,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2335,144.3007
,,$590 per week,"1/15 Maurice Street,",HERNE HILL VIC 3218,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.1293068,144.3219788
,,$600,"9 Bonsey Road,",HIGHTON VIC 3216,4 Beds,2 Baths,− Parking,,geelong-vic,-38.1804694,144.3145678
,,Under Application,"1/22-24 Grove Road,",BARWON HEADS VIC 3227,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.2806636,144.4897603
,,$630 per week,"30 Spotted Gum Drive,",LARA VIC 3212,4 Beds,3 Baths,2 Parking,431m²,geelong-vic,-38.016481,144.3804944
,,$420 pw,"204 Hope Street,",GEELONG WEST VIC 3218,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1407132,144.3378201
,,$550.00,"13-14 Ashwood Close,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2573775,144.549244
,,$480 weekly,"4 Polwarth Crescent,",BELMONT VIC 3216,3 Beds,1 Bath,3 Parking,,geelong-vic,-38.1893786,144.3294844
,,$740 weekly,"3/12 Elsvern Avenue,",BELMONT VIC 3216,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.1713701,144.3268258
,,$500,"4 Waugh Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.7329611,144.6498316
,,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,,geelong-vic,-31.9838389,115.9009195
,,$520.00,"1/42 Vines Road,",HAMLYN HEIGHTS VIC 3215,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1192503,144.3285761
,,$420 weekly,"1/14 Roslyn Road,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1761634,144.3488347
,,$650.00,"14 Alexandra Ave Avenue,",GEELONG VIC 3220,4 Beds,1 Bath,− Parking,,geelong-vic,-38.1489694,144.3700429
,,$490.00 per week,"56 Precinct Road,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.21384,144.3621928
,,$450,"20 Pettitt Crescent,",NORLANE VIC 3214,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.097678,144.3590681
,,$550.00,"60 Greenmont Road,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,geelong-vic,-37.8589435,144.5983233
,,$185 weekly,"Room 6, 93 Fogarty Ave,",HIGHTON VIC 3216,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1906877,144.3082879
,,$500 pw,"14 Pomeroy Rise,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2360128,144.3318778
,,$460 Per Week,"3/368 Geelong Road,",KINGSVILLE VIC 3012,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.8052305,144.8807903
,,$470,"66 Clarendon Street,",NEWTOWN VIC 3220,3 Beds,1 Bath,− Parking,,geelong-vic,-38.1551915,144.3466186
,,$400.00,"4/105 Eggleston Street,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.2670308,144.52748
,,$500.00 per week,"6 Capella Road,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.2631401,144.5449612
,,$670,"404/44 Ryrie Street,",GEELONG VIC 3220,2 Beds,2 Baths,2 Parking,,geelong-vic,-38.1481755,144.3560217
,,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,,geelong-vic,-37.7236822,144.596732
,,$595 weekly,"35 Peterho Blvd,",POINT LONSDALE VIC 3225,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2706508,144.6138294
,,$680.00,"4 Taylor Street,",TORQUAY VIC 3228,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.3102542,144.3208036
,,$510 per week,"7 Waler Street,",AINTREE VIC 3336,3 Beds,2 Baths,2 Parking,,geelong-vic,-37.72042,144.6689989
,,$285 per week,"2/111 Kildare Street,",NORTH GEELONG VIC 3215,1 Bed,1 Bath,− Parking,,geelong-vic,-38.1140616,144.3469544
,,$625 pw,"4/73 Bellarine Highway,",POINT LONSDALE VIC 3225,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.2651833,144.6169297
,,$330.00,"4/9 Beach Close,",POINT LONSDALE VIC 3225,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.2713156,144.6211859
,,$580,"31 Conifer Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,3 Parking,,geelong-vic,-38.2288683,144.3672552
,,$500,"1/37 Spring Street,",GEELONG WEST VIC 3218,3 Beds,2 Baths,1 Parking,,geelong-vic,-38.1448982,144.3505312
,,$550.00 per week,"15 Montagna Circuit,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2460426,144.3774461
,,$510.00 per week,"84 North Valley Road,",HIGHTON VIC 3216,3 Beds,1 Bath,3 Parking,,geelong-vic,-38.1676267,144.3196958
,,$600 per week,"65 Marimba Street,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.0163822,144.3796326
,,$750 per week,"178 Nicholson St,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,1 Parking,247m²,geelong-vic,-37.7654728,144.9805539
,,$680 per week,"10/8 Riversdale Road,",BURSWOOD WA 6100,1 Bed,1 Bath,1 Parking,,geelong-vic,-31.9563359,115.9000791
,,$540 per week,"7/42-44 Britannia Street,",GEELONG WEST VIC 3218,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1343,144.3241
,,$480 per week,"37 Bailey Street,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1842854,144.3503085
,,$510 per week,"7 Allitt Avenue,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1806889,144.3331814
,,$550 weekly,"304/148 Bellerine Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,,geelong-vic,-38.1485466,144.3658177
,,$410,"6 Macedon Avenue,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,,geelong-vic,-38.0709741,144.372393
,,$580.00 per week,"5 Duncan Drive,",LARA VIC 3212,4 Beds,2 Baths,1 Parking,,geelong-vic,-38.0300522,144.4100486
,,$450 weekly,"601/150 Dudley St,",WEST MELBOURNE VIC 3003,− 0 Beds,1 Bath,1 Parking,,geelong-vic,-37.8101,144.95
,,$600.00 per week,"14 Titian Court,",GROVEDALE VIC 3216,4 Beds,2 Baths,4 Parking,,geelong-vic,-38.2072701,144.3186062
,,$600,"5 Floreat Avenue,",HIGHTON VIC 3216,4 Beds,2 Baths,3 Parking,,geelong-vic,-38.1573137,144.2986105
,,$570.00,"24 Sharp Street,",NEWTOWN VIC 3220,3 Beds,1 Bath,2 Parking,,geelong-vic,-38.1579698,144.3476673
,,$520.00,"16 Tower Road,",PORTARLINGTON VIC 3223,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1241387,144.6465899
,,$490.00,"903/18 Cavendish Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,,geelong-vic,-38.1436442,144.3568787
,,$550.00 per week,"10 Citrinus Street,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,,geelong-vic,-38.2180036,144.3355819
,,$350 weekly,"2/25 Hutcheson Avenue,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,,geelong-vic,-38.1778566,144.3218374
,,$420,"1/55 Old Geelong Road,",LAVERTON VIC 3028,3 Beds,1 Bath,1 Parking,,geelong-vic,-37.8531506,144.7650013
,,$420,"2/55 Old Geelong Road,",LAVERTON VIC 3028,2 Beds,1 Bath,1 Parking,,geelong-vic,-37.8531506,144.7650013
,,$450 per week,"58 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,,geelong-vic,-37.8768281,144.9835959
,,$480 per week,"19-21 Gunsynd Drive,",INDENTED HEAD VIC 3223,3 Beds,2 Baths,2 Parking,,geelong-vic,-38.1396028,144.7033735
