Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
Jayde Cashion,Jellis Craig Fitzroy,$675.00,"401/82 Ireland Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8070975,144.9441202
Alicia Cannizzaro,Jellis Craig Fitzroy,$550.00,"209/392 St Georges Road,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7865,144.9897
Chloe Conway,Performance Asset Management Melbourne,$470.00 per week,"16 Ellis Street,",FLORA HILL VIC 3550,3 Beds,1 Bath,2 Parking,,melbourne-vic,-36.7736367,144.2909235
Daniel Henderson,Haven Agents,$730 per week,"905/16 Woorayl Street,",CARNEGIE VIC 3163,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8862083,145.0593721
Justine Muscat,Dingle Partners,$430 pw,"2/223 Punt Road,",RICHMOND VIC 3121,1 Bed,1 Bath,2 Parking,,melbourne-vic,-37.8203907,144.9895519
Gloria Ye,AZeta Real Estate,380/W Furnished,"2/1 O'Connell St,",NORTH MELBOURNE VIC 3051,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8060151,144.9583342
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.7077,144.5749
Xavier George,Thomson,$430 per week,"10/60 Denbigh Road,",ARMADALE VIC 3143,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8605576,145.0152854
Jodi Sherr,Haven Agents,$500 per week,"22/83 Westbury Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.861953,144.9967151
Paul Tunney,Woodards South Yarra,$550 pw,"9/40 Upton Road,",WINDSOR VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8544631,144.988121
Sahar Ebadi,Marshall White Manningham Pty Ltd,$750.00,"2/10 Central Avenue,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8496258,145.0976814
Kim Te,Motion Property,$550 per week,"G05/392 St Georges Road,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7865,144.9897
Robyn Rech,Whiting & Co,$470 pw,"6/128 Glenhuntly Road,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8809,144.9855
Ashleigh Coutts,Marshall White Stonnington,"$1,995.00","G02/5 Dudley Street,",BRIGHTON VIC 3186,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9016114,144.9871418
Kirk Stafford,Wilson Glen Eira PTY LTD,$580 Per Week,"8/667 Glenhuntly Road,",CAULFIELD VIC 3162,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8914,145.0254
Abie Munz,McGrath St Kilda,$695 Fully Furnished pw,"104/350 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8199768,144.9686623
Daniel Hamilton,McGrath,$420 pw,"15/1-15 Beddison Road,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.5588,144.9124
Karen Pearce,Thomson,$285 per week,"954 Dandenong Road,",CAULFIELD EAST VIC 3145,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8782017,145.0473987
DIANA JURISIC,Ray White CRE,$550 per week,"303/60-66 Islington Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8,144.9833
Steven Biggins,RT Edgar Glen Eira,$680.00,"1a Almond Street,",CAULFIELD SOUTH VIC 3162,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8891282,145.0216567
David Hua,Ray White Oakleigh,$575,"1 Tandara Court,",CHADSTONE VIC 3148,3 Beds,1 Bath,2 Parking,738m²,melbourne-vic,-37.8745256,145.0997207
Matthew Spence,Buxton Keysborough,$750.00,"3 Belsize Way,",KEYSBOROUGH VIC 3173,4 Beds,2 Baths,1 Parking,,melbourne-vic,-38.0069297,145.1676695
DIANA JURISIC,Ray White CRE,$625 per week,"2/35 Powlett Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.810618,144.9860968
Melissa Fredman,Wilson Glen Eira PTY LTD,$700 per week,"2/92 Grange Road,",CARNEGIE VIC 3163,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8814442,145.0494446
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$750 weekly,"1/7 Ormond Esplanade,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8909896,144.9904095
Carnegie Leasing,Woodards Carnegie,$470 per week,"167/115 Neerim Road,",GLEN HUNTLY VIC 3163,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8871926,145.0455628
Kim Te,Motion Property,$610 Per Week,"801/5 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Manuel Flores,Gotham Property,$400,"1003/408 Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8150989,144.9522992
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$595 weekly,"3/16 Thackeray Street,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8761849,144.9782015
Ashleigh Coutts,Marshall White Bayside,$700.00,"1/127 Dendy Street,",BRIGHTON VIC 3186,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9208168,145.0055363
Joanne Pearson,McGrath St Kilda,$695 pw,"3/42 Grey Street,",ST KILDA VIC 3182,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.864,144.9814916
Daniel Hamilton,McGrath,$435 pw,"2/158 Williams Road,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8494374,145.0029784
David Hua,Ray White Oakleigh,$635,"5 Morgan Street,",CARNEGIE VIC 3163,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.896062,145.0508172
Daniel Henderson,Haven Agents,$530 per week,"7/102 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8768281,144.9835959
Mina Boa,Dingle Partners,$720 pw,"3111/45 Clarke Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8228,144.9643
David Hua,Ray White Oakleigh,$700,"407B/2 Main Road,",CLAYTON SOUTH VIC 3169,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.9431,145.106
Liam Mulligan,BigginScott Richmond,$675 weekly,"419 Punt Rd,",RICHMOND VIC 3121,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8203907,144.9895519
Darren McMullin,Kay & Burton Stonnington,$850 Per Week,"5/10 Irving Avenue,",PRAHRAN VIC 3181,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8576731,145.0072003
Samantha Lee,Gary Peer,$675 weekly,"2/13 Godfrey St,",BENTLEIGH VIC 3204,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9185311,145.0399527
Amy Fiske,Performance Asset Management Melbourne,$595 per week,"5/42 Graham Road,",HIGHETT VIC 3190,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.953297,145.042206
Cameron  Gibson,Buxton Stonnington,$500.00,"903/443 Upper Heidelberg Road,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.769,145.0431
Michelle Murray,Buxton Real Estate Brighton,"$1,690.00","22A McKittrick Road,",BENTLEIGH VIC 3204,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9293701,145.0422197
Ysabella Dimitrakopoulos,BigginScott Richmond,$725 weekly,"13 Fraser Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.82077,145.0062281
Christian Neofotistos,Ray White Brunswick,$520,"104/3 Olive York Way,",BRUNSWICK WEST VIC 3055,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7588649,144.9393544
Cameron  Gibson,Buxton Stonnington,$630.00,"411/9-15 David Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8271,145.0064
Alicia Cannizzaro,Jellis Craig Northcote,$690.00,"297 Gaffney Street,",PASCOE VALE VIC 3044,3 Beds,1 Bath,3 Parking,,melbourne-vic,-37.7305795,144.9301394
Kim Britt,Buxton Real Estate Brighton,"$1,125.00","7A Denton Street,",BRIGHTON EAST VIC 3187,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9300578,145.0261509
Cara Brand,RT Edgar Mount Eliza | Mount Martha,$550.00,"3/20 Beatty Parade,",MORNINGTON VIC 3931,2 Beds,1 Bath,1 Parking,,melbourne-vic,-38.2229212,145.0447384
Jayde Cashion,Jellis Craig Fitzroy,"$1,200.00","9/1 St David Street,",FITZROY VIC 3065,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8007296,144.9792003
Ysabella Dimitrakopoulos,BigginScott Richmond,"$1,600 weekly","55 Davison Street,",RICHMOND VIC 3121,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8153198,145.007558
Leanne Stahmer,Haven Agents,"$1,250 per week","1/24 Middleton Street,",BLACK ROCK VIC 3193,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.967093,145.0148841
Daniel Henderson,Haven Agents,$575 per week,"2/20 Shirley Grove,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8598205,145.0053407
Kerttu  Luik,Buxton St Kilda,$550.00,"1b/21 The Esplanade,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8670078,144.9775194
Mikaele Horsnell,Harcourts Melbourne City,$550 per week,"16/30 Russell Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8083451,144.9659842
Steven Biggins,RT Edgar Glen Eira,$730.00,"2/33 Hartington Street,",ELSTERNWICK VIC 3185,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8912132,145.0103984
Jay Jacob-Green,Buxton St Kilda,$575.00,"4/8 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.861953,144.9967151
Kate Humphreys,Marshall White Stonnington,"$1,800.00","7/676 Toorak Road,",MALVERN VIC 3144,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8441779,145.0345703
Michelle De Luca,HEDLEY REAL ESTATE,$570 weekly,"5 Delmore Crescent,",GLEN WAVERLEY VIC 3150,3 Beds,2 Baths,3 Parking,,melbourne-vic,-37.8643952,145.1509287
Natalie Subotsch,Gotham Property,$450,"306/399 Bourke Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.814,144.9633
Melanie Podrebarac,McGrath Northcote,$620 per week,"704/8 Breavington Way,",NORTHCOTE VIC 3070,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7664624,145.0025199
Monique Wood,Buxton Oakleigh,"$1,085.00","18 Hilda Street,",MALVERN EAST VIC 3145,4 Beds,2 Baths,− Parking,,melbourne-vic,-37.8738584,145.0600579
Gloria Ye,AZeta Real Estate,"$1,250/W UNFURNISHED","7006/228 La Trobe St,",MELBOURNE VIC 3000,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8116827,144.9563755
Xavier George,Thomson,$730 per week,"5/656 Toorak Road,",TOORAK VIC 3142,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8415403,145.0127434
Lauren Harris,The Agency Victoria,$650 per week,"401/14 Paper Trail,",ALPHINGTON VIC 3078,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.783648,145.0261491
Ysabella Dimitrakopoulos,BigginScott Richmond,"$1,300 weekly","112 Kent Street,",RICHMOND VIC 3121,3 Beds,3 Baths,1 Parking,,melbourne-vic,-37.815135,145.0058402
Preet Sandhu,BigginScott Richmond,$850 weekly,"480 Victoria Parade,",EAST MELBOURNE VIC 3002,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8099202,144.9874989
Adam Todisco,Buxton Camberwell,$810.00,"2/1 Vannam Drive,",ASHWOOD VIC 3147,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8607858,145.1032967
Hansel  Tjahyadi,Home apartments,"$1,500","5801/260 City Road,",SOUTHBANK VIC 3006,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8228,144.9643
Leasing Concierge,Gary Peer,$400 weekly,"9/15 Mozart Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8702173,144.9866852
Jonathan Boon,Kay & Burton Stonnington,$675 Per Week,"7/21-25 Powlett Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Adam Todisco,Buxton Camberwell,$590.00,"2/204 Lawrence Road,",MOUNT WAVERLEY VIC 3149,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8745692,145.1416629
Samantha Lee,Gary Peer,$520 weekly,"2/6 Yorston Ct,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8852069,145.0086977
Brad Graham,Gary Peer,$450 weekly,"G32/11 Bond Street,",CAULFIELD NORTH VIC 3161,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.872,145.0216
Grace Morley,Marshall White Stonnington,$650.00,"8/16 Fulton Street,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8535705,145.0117778
Mikaele Horsnell,Harcourts Melbourne City,$575 per week,"406/422 Collins Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8163208,144.963806
Conny Yang,Waterdale Property Agent Pty Ltd,$630 per Week,"2008/65 Dudley Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8101,144.95
Hansel  Tjahyadi,Home apartments,$650,"1606/260 City,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8228,144.9643
Hansel  Tjahyadi,Home apartments,$595,"203/260 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8228,144.9643
Hansel  Tjahyadi,Home apartments,$650,"1601/260 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8228,144.9643
David Hua,Ray White Oakleigh,$350,"4/798 Warrigal Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.874,145.0425
Joanne Pearson,McGrath St Kilda,$750 pw,"6A Victoria Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8639689,144.9733708
Stephanie Pascoe,Hodges Real Estate Sandringham,"$1,550.00","53 Marriage Road,",BRIGHTON EAST VIC 3187,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9201616,145.0215838
Andrew D'Aprano,NICOLE GERVASI PROPERTY GROUP,$800 per week,"8 Orford Street,",MOONEE PONDS VIC 3039,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7684056,144.9045072
Jodie Bond,Buxton Real Estate Sandringham,$695.00,"32 Bridport Street,",SOUTH MELBOURNE VIC 3205,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8386907,144.9618291
Conny Yang,Waterdale Property Agent Pty Ltd,$730 per Week,"2316/65 Dudley Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8101,144.95
Manuel Flores,Gotham Property,$390,"310/408 Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8150989,144.9522992
Ismaeel Hussain,Samma Real Estate,$2000 per week,"102/35 Spring Street,",MELBOURNE VIC 3000,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8124388,144.9734928
Hannah Zadeh,McGrath St Kilda,$740 pw,"205E/93-119 Kavanagh Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8228,144.9643
Abie Munz,McGrath St Kilda,$560 pw,"305B/21 Inkerman Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8645511,144.9852833
Natalie Subotsch,Gotham Property,$500,"511/9 Dryburgh Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8045489,144.9432618
Michelle Chiu,Gotham Property,"$1,100","2 Russell Street,",PRAHRAN VIC 3181,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8532803,145.0033029
Ismaeel Hussain,Samma Real Estate,$850 per week,"604/35-43 Dryburgh Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8101,144.95
Shermta Flomo,Woodards South Yarra,$300 pw,"3/37 Hope Street,",SOUTH YARRA VIC 3141,− 0 Beds,1 Bath,− Parking,,melbourne-vic,-37.8353283,144.9794562
Glenda Martin,Fletchers Canterbury,$600 weekly,"1/18 Normanby Street,",HUGHESDALE VIC 3166,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9052513,145.0833169
Monique Wood,Buxton Oakleigh,$650.00,"101 Springs Road,",CLAYTON SOUTH VIC 3169,3 Beds,2 Baths,6 Parking,,melbourne-vic,-37.930685,145.1092772
Angus Brayshaw,Richardson & Wrench Projects Victoria,$620 per week,"14 Catherine Walk,",WOLLERT VIC 3750,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.6138448,145.0074391
Leasing Team,Besser & Co. Estate Agents,$690,"105/179 Booran Road,",CAULFIELD SOUTH VIC 3162,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9031107,145.0349179
Renee Whitehouse,Harris Property - Melbourne,$440 weekly,"5 Kenley Ct,",MEADOW HEIGHTS VIC 3048,3 Beds,1 Bath,3 Parking,,melbourne-vic,-37.6628685,144.9150824
Daniel Hamilton,McGrath,$440 pw,"9/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8111334,144.9503315
Steven Biggins,RT Edgar Glen Eira,$780.00,"203/6 Percy Place,",PRAHRAN VIC 3181,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8510286,144.9907739
Steven Biggins,RT Edgar Glen Eira,$800.00,"G04/6 Percy Place,",PRAHRAN VIC 3181,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.853,144.9929
Steven Biggins,RT Edgar Glen Eira,"$1,495.00","136 Sycamore Street,",CAULFIELD SOUTH VIC 3162,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8900995,145.0235628
Ismaeel Hussain,Samma Real Estate,$500 per week,"14 League Street,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.91826,144.6398619
Melanie Jones,Jellis Craig Inner West,$650.00,"69 Speight Street,",NEWPORT VIC 3015,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8426322,144.8767013
Alicia Cannizzaro,Jellis Craig Northcote,$720.00,"3/88 Brunswick Road,",BRUNSWICK VIC 3056,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7780673,144.9692775
Kim Te,Motion Property,$620 per week,"801/2 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Danielle Ryan,The Core Advisory Team VIC,$750pw,"13/299 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.853,144.9929
Alexander Gorejena,aussieproperty.com,$550,"13/9 Wilks Street,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8634296,145.0144517
Matthew Swinnerton,Ray White Oakleigh,$885,"2/8 Oberon Avenue,",OAKLEIGH EAST VIC 3166,4 Beds,2 Baths,− Parking,,melbourne-vic,-37.9049669,145.1160826
Matthew Swinnerton,Ray White Oakleigh,$940,"1/8 Oberon Avenue,",OAKLEIGH EAST VIC 3166,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9049669,145.1160826
Bradley Small,Beck & Small Property,$600.00,"6/11 Wando Grove,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8608257,145.0083922
Melanie Jones,Jellis Craig Inner West,$580.00,"36 Duosa Road,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.826796,144.8464842
Maddy Stubbs,Wilson Glen Eira PTY LTD,$385 per week,"6/39 Southey Street,",ELWOOD VIC 3184,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8752752,144.9852945
Carolina  Hernandez,Gotham Property,$450,"1001/172 William Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.814,144.9633
Kim Te,Motion Property,$500 per week,"903/4 Joseph Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7995452,144.909498
Michelle Murray,Buxton Real Estate Brighton,$990.00,"2/13 Hume Street,",BEAUMARIS VIC 3193,3 Beds,2 Baths,3 Parking,,melbourne-vic,-37.9793933,145.0372531
Dimitra Kerhoulas,Biggin Scott Elsternwick,$625 per week,"5/43 Shelley Street,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8807666,144.9830232
Adam Todisco,Buxton Camberwell,$485.00,"1/13 Clendon Road,",ARMADALE VIC 3143,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8501596,145.015405
Debbie Davut,Kay & Burton Stonnington,$715 Per Week,"117/1 Albert Road,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8330992,144.9717909
Debbie Davut,Kay & Burton Stonnington,$750 Per Week,"108/250 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,2 Parking,,melbourne-vic,-37.8199768,144.9686623
David Hua,Ray White Oakleigh,$490.00 per week,"3/218 Warrigal Road,",OAKLEIGH SOUTH VIC 3167,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9105552,145.0851274
Certainty  Property Vic,Certainty Property,$200,"2 Caspian Court,",NEWBOROUGH VIC 3825,1 Bed,1 Bath,− Parking,,melbourne-vic,-38.1671585,146.2940256
Amelia Falvo,Marshall White Bayside,$910.00,"67A Sims Street,",SANDRINGHAM VIC 3191,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9533373,145.0090194
Steven Biggins,RT Edgar Glen Eira,$900.00,"6/1a Ripley Grove,",CAULFIELD NORTH VIC 3161,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8796812,145.0246233
Carnegie Leasing,Woodards Carnegie,$420 per week,"10/70 Grange Road,",CARNEGIE VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8814442,145.0494446
Debbie Davut,Kay & Burton Stonnington,$725 Per Week,"141/1 Albert Road,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8330992,144.9717909
Megan Taylor,Kay & Burton Bayside,$2150 Per Week,"2B Connor Street,",BRIGHTON EAST VIC 3187,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9191392,145.0116583
Marie Demiris,McGrath Northcote,$520 per week,"201/450 Bell Street,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.75,145.0167
Daniel Hamilton,McGrath,$525 pw,"266/183 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8233582,144.9629446
Kerttu  Luik,Buxton St Kilda,$575.00,"6/39 Mitford Street,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8755642,144.9838384
Mikaele Horsnell,Harcourts Melbourne City,$650 per week,"208/616 Little Collins Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8140839,144.9672393
Victoria Ryan,HEDLEY REAL ESTATE,$450 weekly,"1502/565 Flinders St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8209843,144.9550348
Zarah Baker,Buxton Real Estate Brighton,$650.00,"2/59 Black Street,",BRIGHTON VIC 3186,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9151585,144.9976447
Samantha Brennan,Buxton St Kilda,$695.00,"223/360 St Kilda Road,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8199768,144.9686623
Daniel Hamilton,McGrath,$550 pw Furnished,"1210/8 Marmion Place,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8135357,144.9426598
Daniel Hamilton,McGrath,$325 pw Furnished,"28/38 Charnwood Road,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8586311,144.9851953
Daniel Hamilton,McGrath,$515 pw,"321/20 Shamrock Street,",ABBOTSFORD VIC 3067,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8101769,145.0072603
Thea Toogood,Jellis Craig & Company Pty Ltd,$575.00,"15/1810 Malvern Road,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.874,145.0425
George Laliotis,MPC Moss Property Consultants,$625 per week,"1/32 Kelly Street,",CHADSTONE VIC 3148,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8849698,145.0941463
Daniel Hamilton,McGrath,$560 pw,"56/416 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8199768,144.9686623
Elizabeth Lopez,Beck & Small Property,"$1,200.00","8 Wellington Street,",BRIGHTON VIC 3186,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9159086,144.9920437
Kimberley Drew,Buxton Stonnington,$550.00,"205/405 St Kilda Road,",MELBOURNE VIC 3004,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8199768,144.9686623
Lauren Harris,The Agency Victoria,$625 per week,"29 Edmondshaw Drive,",DEER PARK VIC 3023,5 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7784881,144.7638446
Daniel Hatchuel,Performance Asset Management Melbourne,$550 per week,"1/5 Northumberland Rd,",PASCOE VALE VIC 3044,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7292391,144.9314622
Kerttu Luik,Buxton Port Phillip,$530.00,"4/1-3 Graylings Avenue,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8625551,144.9928462
Shermta Flomo,Woodards South Yarra,$750 pw,"1004/12-14 Claremont Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8333,144.9833
Harry Whitford,BigginScott Richmond,$725 weekly,"1/1163 Nepean Hwy,",HIGHETT VIC 3190,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9472883,145.0444388
Alicia Cannizzaro,Jellis Craig Northcote,$470.00,"309/231 St Georges Road,",NORTHCOTE VIC 3070,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7667,145.0
Danielle Crumblehulme,Marshall White Stonnington,"$1,000.00","78 Domain Street,",SOUTH YARRA VIC 3141,3 Beds,2 Baths,− Parking,,melbourne-vic,-37.8353713,144.9788586
Steven Biggins,RT Edgar Glen Eira,$595 per week,"102/629-631 Glen Huntly Road,",CAULFIELD SOUTH VIC 3162,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8914,145.0254
