Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,"$2,400","6 Hamilton Avenue,",NAREMBURN NSW 2065,3 Beds,1 Bath,1 Parking,,hamilton-vic,-33.8195088,151.2061647
,,9 Acres - $200/week,"151 Petschels Lane,",HAMILTON VIC 3300,3.64ha,,,,hamilton-vic,-37.759463,142.0452197
,,$65 pw,"539 St Kilda Road,",MELBOURNE VIC 3004,− 0 Beds,1 Bath,1 Parking,,hamilton-vic,-37.845647,144.9803033
,,$240 per month,"Car Space/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8004,144.9684
,,$480 P/W,"1 Bed 1 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.7995,144.8963
,,Available Now - $600 P/W,"2 Bed 2 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,− Parking,,hamilton-vic,-37.7995,144.8963
,,"$1,650","25 Quarry Street,",HAMILTON QLD 4007,4 Beds,3 Baths,3 Parking,,hamilton-vic,-27.438968,153.0604344
,,DEPOSIT TAKEN!,"6 Hamilton Street,",ROZELLE NSW 2039,2 Beds,2 Baths,2 Parking,,hamilton-vic,-33.8625007,151.1702059
,,$550 pw Furnished,"32/27 Steel Street,",HAMILTON NSW 2303,− 0 Beds,1 Bath,1 Parking,65m²,hamilton-vic,-32.9267207,151.7433751
,,$650 pw Furnished,"76 Beaumont Street,",HAMILTON NSW 2303,1 Bed,1 Bath,− Parking,,hamilton-vic,-32.9196735,151.7477945
,,Contact Agent,"Lot 1, 151 Petschels Lane,",HAMILTON VIC 3300,"36,421m²",,,,hamilton-vic,-37.759463,142.0452197
,,$230,"Room 16 22 -/24 Samdon Street,",HAMILTON NSW 2303,1 Bed,1 Bath,− Parking,,hamilton-vic,-32.9191574,151.7428723
,,$560 per week,"33 Currong Street South,",REID ACT 2612,2 Beds,1 Bath,1 Parking,"2,497m²",hamilton-vic,-35.2839691,149.1432609
,,$640.00 per week,"4212/18 Parkside Circuit,",HAMILTON QLD 4007,1 Bed,1 Bath,1 Parking,,hamilton-vic,47.32178,8.05281
,,$360 Per Week,"2187 Blackwood Dunkeld Road,",DUNKELD VIC 3294,3 Beds,2 Baths,− Parking,,hamilton-vic,-37.7442575,142.3635923
,,$800.00,"6 Hawkins Road,",MONTROSE VIC 3765,5 Beds,2 Baths,− Parking,,hamilton-vic,-37.8009117,145.3660596
,,$550/w & Furnished Available Now,"4502/80 A'Beckett Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.814,144.9633
,,$595,"804/333 Exhibition Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8072513,144.9689086
,,$550 per week,"18 Milos Court,",FRASER RISE VIC 3336,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7139202,144.7191744
,,$450,"10 Mccoy Street,",OMEO VIC 3898,3 Beds,1 Bath,3 Parking,,hamilton-vic,-37.1097623,147.596471
,,$925/week,"2512/138 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,hamilton-vic,-37.814,144.9633
,,$700,"185 Rockingham Road,",HAMILTON HILL WA 6163,3 Beds,1 Bath,2 Parking,723m²,hamilton-vic,-32.0884948,115.7811604
,,$570 weekly,"1501/63 Haig St,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8228,144.9643
,,$400 per week,"213/80 Cheltenham Road,",DANDENONG VIC 3175,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.9912458,145.1970169
,,$560 weekly,"3 Golden Grove,",GLEN WAVERLEY VIC 3150,4 Beds,1 Bath,1 Parking,,hamilton-vic,-37.873842,145.1718162
,,$600 PER WEEK,"19 Hurkett St,,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.5483002,144.8977324
,,$610 Per Week,"4 Apollo Court,",EATONS HILL QLD 4037,3 Beds,1 Bath,2 Parking,,hamilton-vic,-27.33814,152.9569357
,,$575pw furnished,"248/26 Felix Street,",BRISBANE CITY QLD 4000,1 Bed,1 Bath,− Parking,,hamilton-vic,-27.4708092,153.0304313
,,$500,"20 Cromwell Road,",WERRIBEE VIC 3030,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8732248,144.6604057
,,$700.00 per week,"52 Frederick Road,",HAMILTON HILL WA 6163,3 Beds,1 Bath,2 Parking,,hamilton-vic,-32.0821589,115.7835283
,,$420,"1/7 Regan Street,",ST ALBANS VIC 3021,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.729499,144.792894
,,$550 Per Week,"17 Appalachian Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7608936,144.6946239
,,$720 per week,"44B Amberley Way,",HAMILTON HILL WA 6163,3 Beds,2 Baths,2 Parking,314m²,hamilton-vic,-32.0906348,115.7806352
,,$520 per week,"4 Downley Loop,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7272956,144.5977917
,,$560 per week,"63 Olympic Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,,hamilton-vic,-38.0869494,144.3454031
,,$690 weekly,"40 Barak St,",BULLEEN VIC 3105,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7762995,145.0859313
,,$650 PER WEEK,"18 Quickly Crescent,",HAMILTON HILL WA 6163,3 Beds,1 Bath,1 Parking,,hamilton-vic,-32.0891044,115.7914386
,,$475,"69 Ayesha Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.6991359,144.5657705
,,$720 per week,"5 Lignum Court,",TEMPLESTOWE LOWER VIC 3107,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.7720493,145.1268303
,,$480 Per week until March,"1608/500 Elizabeth Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.7998626,144.9573647
,,$800 weekly,"49 Cargill St,",VICTORIA PARK WA 6100,3 Beds,2 Baths,2 Parking,,hamilton-vic,-31.972578,115.8914965
,,$900 Per Week,"394A Hamilton Road,",LAKE COOGEE WA 6166,4 Beds,2 Baths,2 Parking,,hamilton-vic,-32.1232531,115.7759414
,,$520 weekly,"7 Ekari Court,",YALLAMBIE VIC 3085,3 Beds,1 Bath,3 Parking,,hamilton-vic,-37.7218995,145.1055572
,,$440pw,"1307/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8101,144.95
,,$550,"9/3 Bellion Drive,",HAMILTON HILL WA 6163,2 Beds,1 Bath,1 Parking,,hamilton-vic,-32.0816044,115.7639127
,,$290 Per Week,"2 Steel Road,",HAMILTON VIC 3300,1 Bed,1 Bath,1 Parking,746m²,hamilton-vic,-37.754076,142.030858
,,$530 per week,"120/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.9912458,145.1970169
,,$270,"50 Hamilton Street,",MURTOA VIC 3390,2 Beds,1 Bath,− Parking,847m²,hamilton-vic,-36.6184564,142.4718424
,,$460 weekly,"1/1298 Main Road,",ELTHAM VIC 3095,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.7278384,145.1463916
,,$500,"3/91 Dianne Avenue,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.5957624,144.9305182
,,$750 weekly,"3/92 Para Rd,",MONTMORENCY VIC 3094,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7173344,145.1147998
,,$650 weekly,"8 Wallagoot Walk,",CARRUM DOWNS VIC 3201,4 Beds,4 Baths,2 Parking,,hamilton-vic,-38.0980307,145.1916224
,,$300 per week,"23 Lonsdale Street,",HAMILTON VIC 3300,2 Beds,1 Bath,3 Parking,,hamilton-vic,-37.7399262,142.0260463
,,$580 per week,"1902/111 Mary Street,",BRISBANE CITY QLD 4000,1 Bed,1 Bath,− Parking,,hamilton-vic,-27.4698859,153.0300792
,,$530,"4/54 East Esplanade,",ST ALBANS VIC 3021,3 Beds,3 Baths,4 Parking,,hamilton-vic,-37.7307041,144.7945703
,,$550 per week,"1/22 Dearing Avenue,",CRANBOURNE VIC 3977,3 Beds,1 Bath,1 Parking,,hamilton-vic,-38.105759,145.2770982
,,$620 per week,"708/850 Whitehorse Road,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8256,145.1232
,,$540,"70 Vestige Circuit,",TARNEIT VIC 3029,4 Beds,2 Baths,4 Parking,335m²,hamilton-vic,-37.8233788,144.6874167
,,$690/wk,"292 Hamilton Road,",CHERMSIDE QLD 4032,3 Beds,1 Bath,2 Parking,653m²,hamilton-vic,-27.387419,153.0391049
,,$520,"18 Primary Road,",TARNEIT VIC 3029,3 Beds,2 Baths,2 Parking,263m²,hamilton-vic,-37.8826,144.7003
,,$520 weekly,"15/44 Mcmaster St,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,hamilton-vic,-31.9739084,115.8936077
,,$700 per week,"4306/18 Parkside Circuit,",HAMILTON QLD 4007,2 Beds,1 Bath,1 Parking,,hamilton-vic,-27.4445493,153.08757
,,$730.00 per week,"3/28 Balowrie Street,",HAMILTON QLD 4007,2 Beds,2 Baths,2 Parking,,hamilton-vic,-27.4370052,153.0651615
,,Under Application,"9 Sutherland Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,5 Parking,578m²,hamilton-vic,-37.6994792,144.5791203
,,$920,"11/1781 Malvern Road,",GLEN IRIS VIC 3146,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8599,145.0549
,,$520 Weekly,"25/12 Crosby Avenue,",ARANA HILLS QLD 4054,3 Beds,2 Baths,1 Parking,,hamilton-vic,-27.3992282,152.9565421
,,$920 weekly,"3 Young St,",BOX HILL VIC 3128,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8171987,145.1163199
,,$480 Per Week,"59 Bronson Circuit,",HOPPERS CROSSING VIC 3029,3 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8608753,144.6872141
,,Under Application,"11 Gramercy place,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,3 Parking,,hamilton-vic,-37.7269779,144.61136
,,$400 Per Week,"2958 Macarthur-penshurst Road,",PENSHURST VIC 3289,5 Beds,1 Bath,1 Parking,,hamilton-vic,-37.8740659,142.2807975
,,$520 per week,"27 Pedirka Road,",TRUGANINA VIC 3029,3 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7680725,144.6857966
,,$450 PER WEEK,"2/16 Rebecca Cr,",JOYNER QLD 4500,2 Beds,1 Bath,1 Parking,,hamilton-vic,-27.2792205,152.9431696
,,$250 pw,"4/95 Kennedy Street,",HAMILTON VIC 3300,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.7440999,142.0202768
,,$750 per week,"20101/320 MacArthur Avenue,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4396843,153.0703555
,,$580,"10/966 Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,1 Parking,,hamilton-vic,1.5,109.25
,,$320 Per Week,"27 Gage Street,",COLERAINE VIC 3315,3 Beds,1 Bath,1 Parking,,hamilton-vic,-37.6003345,141.6882916
,,$670 per week,"6 Hamilton Street,",BURPENGARY EAST QLD 4505,4 Beds,2 Baths,2 Parking,,hamilton-vic,-27.1191951,152.9965224
,,$820 per week,"4211/18 Parkside,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,47.32178,8.05281
,,$535 Per Week,"1 Evesham Drive,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.9017064,144.7597983
,,$530 per week,"3/450 Hamilton Road,",CHERMSIDE QLD 4032,3 Beds,2 Baths,1 Parking,,hamilton-vic,-27.3859481,153.028591
,,$730.00 per week,"3 Hyam Street,",HAMILTON HILL WA 6163,3 Beds,1 Bath,2 Parking,,hamilton-vic,-32.0835976,115.784119
,,$300 pw,"6 Trangmar Street,",COLERAINE VIC 3315,2 Beds,1 Bath,2 Parking,,hamilton-vic,-37.6045671,141.6832059
,,$540,"6 Surround Circuit,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7086078,144.6784588
,,$900.00 PER WEEK,"13 Jackson Road,",KARAWARA WA 6152,4 Beds,2 Baths,2 Parking,,hamilton-vic,-32.0058305,115.8797913
,,$500 Per Week,"79 Wagner Drive,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.9171981,144.6335882
,,$350,"39 Fyfe Street,",HAMILTON VIC 3300,3 Beds,1 Bath,2 Parking,,hamilton-vic,-37.7497468,142.0362439
,,$640 per week,"4203/18 Parkside Circuit,",HAMILTON QLD 4007,1 Bed,1 Bath,1 Parking,,hamilton-vic,-27.4445493,153.08757
,,$560 Per Week,"71 Starboard Way,",WERRIBEE SOUTH VIC 3030,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.963701,144.7088524
,,$650 weekly,"3 Shoreline Cr,",CARRUM DOWNS VIC 3201,4 Beds,2 Baths,2 Parking,,hamilton-vic,-38.0980715,145.1919751
,,"$580 Per Week, Including Lawns Mowed","1385 Heatherton Road,",DANDENONG NORTH VIC 3175,3 Beds,1 Bath,2 Parking,590m²,hamilton-vic,-37.9703583,145.2176898
,,$870 weekly,"3103/100 Lorimer St,",DOCKLANDS VIC 3008,2 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8149,144.9505
,,$610 weekly,"6108/172 Edward St,",BRUNSWICK EAST VIC 3057,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7603,144.9502
,,$700,"405/392 Hamilton Road,",CHERMSIDE QLD 4032,2 Beds,2 Baths,1 Parking,,hamilton-vic,47.41219,8.2337
,,$520,"2/29 Vincent Avenue,",ST ALBANS VIC 3021,3 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7451799,144.808638
,,$820 per week,"10605/320 MacArthur Avenue,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,-27.4396843,153.0703555
,,$495 weekly,"LG 202/45 Linden Avenue,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.754915,145.0543999
,,$750,"615C/2 Snedden Drive,",GLEN WAVERLEY VIC 3150,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8891,145.174
,,$800 **INSPECTION UPON REQUEST**,"1810/462 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,hamilton-vic,-37.814,144.9633
,,$520,"11 Hamilton Road,",WAVELL HEIGHTS QLD 4012,2 Beds,1 Bath,1 Parking,,hamilton-vic,-27.3917083,153.0584681
,,$580 per week,"21 Ararat Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8420586,144.6428936
,,$675,"182 Fenton Hill Road,",CLARKEFIELD VIC 3430,4 Beds,1 Bath,5 Parking,,hamilton-vic,-37.4932063,144.8109401
,,$600 Per Week,"1/33 Arcadia Avenue,",HALLAM VIC 3803,3 Beds,2 Baths,1 Parking,,hamilton-vic,-37.9981456,145.2599547
,,$660 Per Week,"30 Bailey Boulevard,",KOO WEE RUP VIC 3981,4 Beds,2 Baths,2 Parking,,hamilton-vic,-38.2039038,145.4925911
,,$550 Weekly,"606/392 Hamilton Rd,",CHERMSIDE QLD 4032,2 Beds,2 Baths,1 Parking,,hamilton-vic,47.41219,8.2337
,,$780 PW Enquire Now!!,"24 Lantana Road,",AINTREE VIC 3336,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.7201581,144.656696
,,$580 per week,"18 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8612781,144.6469924
,,$560 per week,"11 Faircroft Place,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8466441,144.6949076
,,$530 Per Week,"1/29 Baldwin Avenue,",NOBLE PARK VIC 3174,3 Beds,1 Bath,1 Parking,,hamilton-vic,-37.9753635,145.1752593
,,$650,"14 Wonnangatta CRES,",WEIR VIEWS VIC 3338,5 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7269511,144.5726647
,,$450,"1416/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.802198,144.9607524
,,$795,"51208 37B Harbour Road,",HAMILTON QLD 4007,2 Beds,2 Baths,1 Parking,,hamilton-vic,47.32178,8.05281
,,$780 pw,"13 Mountfield Road,",MITCHAM VIC 3132,6 Beds,3 Baths,5 Parking,,hamilton-vic,-37.807391,145.1869189
,,$620,"2 The Breezewater,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8865333,144.7711545
,,$750 Weekly,"7 Sharon Ct,",ALBANY CREEK QLD 4035,4 Beds,2 Baths,2 Parking,,hamilton-vic,-27.3528346,152.969903
,,$795 Per Week,"6 Elizabeth Court,",ROWVILLE VIC 3178,4 Beds,2 Baths,4 Parking,,hamilton-vic,-37.9193868,145.2319676
,,$595 Per Week,"31 Ambassador Crescent,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,758m²,hamilton-vic,-37.8845432,144.7116807
,,$550 per week,"18/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.9912458,145.1970169
,,$700 Weekly,"709/392 Hamilton Rd,",CHERMSIDE QLD 4032,3 Beds,2 Baths,2 Parking,,hamilton-vic,47.41219,8.2337
,,$720/week,"146 Lady Nelson Way,",TAYLORS LAKES VIC 3038,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.7120857,144.7893649
,,$410 weekly,"3/85 Collins Street,",THORNBURY VIC 3071,2 Beds,1 Bath,1 Parking,,hamilton-vic,-37.7569997,145.0273656
,,$870,"32 Trades Hall Place,",CARLTON VIC 3053,3 Beds,2 Baths,1 Parking,160m²,hamilton-vic,-37.8065885,144.9667277
,,$650 Per Week,"97 Festival Drive,",POINT COOK VIC 3030,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.9084089,144.7462775
,,$520 per week,"406/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.802198,144.9607524
,,$550,"39 Millers Road,",ALTONA VIC 3018,3 Beds,1 Bath,3 Parking,,hamilton-vic,-37.8647814,144.8392132
,,$575/w & Fully Furnished,"104/15 Irving Avenue,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8158711,145.1222744
,,$440,"917/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.802198,144.9607524
,,$580,"9 Kenora Way,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,509m²,hamilton-vic,-37.5372385,144.8973557
,,$470,"1709/6 Leicester Street,",CARLTON VIC 3053,,,,,hamilton-vic,-37.802198,144.9607524
,,"$1,100 Per Week","20 Koonawarra St,",CLAYTON VIC 3168,5 Beds,3 Baths,2 Parking,,hamilton-vic,-37.9117269,145.1244965
,,$840,"43B Hamilton Street,",STIRLING WA 6021,3 Beds,2 Baths,− Parking,,hamilton-vic,-31.8904979,115.8229995
,,$400.00 Per Week,"4 Springbank Way,",BROOKFIELD VIC 3338,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7052143,144.5553866
,,"$1,670","29 Drummond street,",CARLTON VIC 3053,7 Beds,3 Baths,2 Parking,290m²,hamilton-vic,-37.8062068,144.9671839
,,$540,"19 Woolshed Drive,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.8205497,144.715242
,,$600 per week,"705/301 King St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8124195,144.95398
,,$1100/week,"36 Oxford street,",HAMILTON QLD 4007,5 Beds,3 Baths,2 Parking,,hamilton-vic,-27.4340517,153.0731374
,,$630 Per Week,"1/48 Aqueduct Road,",LANGWARRIN VIC 3910,3 Beds,2 Baths,2 Parking,,hamilton-vic,-38.1598954,145.2034778
,,$600 Per Week,"4 Grosset Way,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,hamilton-vic,-37.9168714,144.7853747
,,$400 weekly,"7 Hamilton Court,",ROXBY DOWNS SA 5725,4 Beds,1 Bath,3 Parking,,hamilton-vic,-30.5583976,136.9025777
,,$380 pw,"24 Brown Street,",HAMILTON VIC 3300,3 Beds,1 Bath,3 Parking,613m²,hamilton-vic,-37.7409242,142.0237807
,,$370 weekly,"12 Hamilton Ct,",ROXBY DOWNS SA 5725,3 Beds,1 Bath,2 Parking,,hamilton-vic,-30.5583976,136.9025777
,,670 per week,"306/3 Young Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8171987,145.1163199
,,$420,"14/60 Forrest Road,",HAMILTON HILL WA 6163,2 Beds,1 Bath,− Parking,,hamilton-vic,-32.0830859,115.7724345
,,$540 Per Week,"36 Martin Street,",DUNKELD VIC 3294,3 Beds,2 Baths,1 Parking,,hamilton-vic,-37.6524,142.3475549
,,$750 per week,"517/2801 Gold Coast Highway,",SURFERS PARADISE QLD 4217,1 Bed,1 Bath,− Parking,,hamilton-vic,-27.9886791,153.4282858
,,$80,"7P5/70 Southbank Boulevard,",SOUTHBANK VIC 3006,1 Bed,1 Bath,1 Parking,,hamilton-vic,-37.8228,144.9643
,,$580 per week *Partially Furnished*,"802/15 Doepel Way,",DOCKLANDS VIC 3008,1 Bed,1 Bath,− Parking,,hamilton-vic,-37.8141958,144.9397552
,,$850 Per Week,"44 Kalbian Drive,",CLYDE NORTH VIC 3978,5 Beds,3 Baths,2 Parking,,hamilton-vic,-38.1107101,145.3328766
,,$200 per week,"1/8 Dodgshun Street,",HOPETOUN VIC 3396,1 Bed,1 Bath,− Parking,,hamilton-vic,-35.7329759,142.3684652
,,$170 Per Week Bills Included,"6/13 Hewat Drive,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,hamilton-vic,-38.1978881,144.308601
,,$550,"2 YAMUNA STREET,",TRUGANINA VIC 3029,4 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7707982,144.6891122
,,$520,"22 Huntingfield Street,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,,hamilton-vic,46.4194,14.6936
