Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
Jack Alexander,Marshall White Port Phillip,$560.00,"809/1 Roy Street,",MELBOURNE VIC 3004,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8460046,144.9790187
Jack Alexander,Marshall White Port Phillip,$520.00,"211/144 Clarendon Street,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8335,144.9571
Alicia Cannizzaro,Jellis Craig Northcote,$800.00,"89 Delbridge Street,",FITZROY NORTH VIC 3068,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.7888813,144.9886278
,,$500 pw,"18/4 Wests Road,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.769917,144.8821098
Dragan Mrkela,Biggin Scott Elsternwick,$545 per week,"503/17 Gordon Street,",ELSTERNWICK VIC 3185,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8773498,145.0008685
Paul Gervasi,NICOLE GERVASI PROPERTY GROUP,$495 per week,"5/5 Mitchell Street,",BRUNSWICK VIC 3056,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7587042,144.9652676
Georgie Sinclair,Real Property Agent Melbourne,LEASED,"103 Ingles Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8332201,144.9460632
Tom Koller,Biggin & Scott Stonnington,$670 Per Week,"3/76 Mathoura Road,",TOORAK VIC 3142,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8465034,145.0071993
Leasing Team,Besser & Co. Estate Agents,$990 Per Week,"7/20 Lysterville Avenue,",MALVERN VIC 3144,3 Beds,3 Baths,1 Parking,,melbourne-vic,-37.8637532,145.0383048
Natalie Subotsch,Gotham Property,$450,"6B/131 Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8143282,144.9549542
Adele Curcio,Thomson,$520 per week,"281 Balaclava Road,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8716889,145.0168965
,,$895 pw,"54 Roseberry Street,",ASCOT VALE VIC 3032,4 Beds,1 Bath,2 Parking,,melbourne-vic,-37.7744585,144.9119093
Matthew Swinnerton,Ray White Oakleigh,$495,"6/113 Punt Road,",WINDSOR VIC 3181,1 Bed,1 Bath,2 Parking,,melbourne-vic,-37.850774,144.9841875
Matthew Swinnerton,Ray White Oakleigh,$995,"102B Mackie Road,",BENTLEIGH EAST VIC 3165,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9132657,145.0754815
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$890.00 per week,"74 Raglan Street,",SOUTH MELBOURNE VIC 3205,3 Beds,2 Baths,− Parking,,melbourne-vic,-37.836976,144.9635197
Leasing Team,Besser & Co. Estate Agents,$640 per week,"5/38 Northcote Road,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8510396,145.0169103
Xavier George,Thomson,$375 per week,"3/42 Porter Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8475806,144.9903698
Paul Gervasi,NICOLE GERVASI PROPERTY GROUP,$475 per week,"6/490-492 Moreland Road,",BRUNSWICK WEST VIC 3055,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7603,144.9502
Matthew Swinnerton,Ray White Oakleigh,$895,"1/1 Thompson Street,",CLAYTON VIC 3168,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9188995,145.1156461
Georgie Sinclair,Real Property Agent Melbourne,LEASED,"66 Raglan St,",SOUTH MELBOURNE VIC 3205,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8369003,144.9637666
Shermta Flomo,Woodards South Yarra,$300 pw,"13/37 Hope Street,",SOUTH YARRA VIC 3141,− 0 Beds,1 Bath,− Parking,,melbourne-vic,-37.8353283,144.9794562
DIANA JURISIC,Ray White CRE,$800 per week,"9/2 Wellington Crescent,",EAST MELBOURNE VIC 3002,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8174387,144.9779644
Tom Koller,Biggin & Scott Stonnington,$900 Per Week,"3F Cromwell Road,",SOUTH YARRA VIC 3141,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8443754,145.0000356
JORDAN PALMA,Ray White CRE,$800 per week,"108/1 Powlett Street,",EAST MELBOURNE VIC 3002,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.810618,144.9860968
Matthew Swinnerton,Ray White Oakleigh,$750,"4/32 Bay Street,",BRIGHTON VIC 3186,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9063249,145.00786
Leasing Team,Besser & Co. Estate Agents,$500 per week,"14/4 Bik Lane,",FITZROY NORTH VIC 3068,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7842006,144.9779762
Matthew Swinnerton,Ray White Oakleigh,$560,"2/41 Alice Street,",CLAYTON VIC 3168,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9175617,145.1123942
Hansel  Tjahyadi,Home apartments,$920,"5106/260 City Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,− Parking,66m²,melbourne-vic,-37.8228,144.9643
Barbara Thomas,Thomas Moreland Real Estate,"$1,175","109/38 Cunningham Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8406737,144.9967147
Barbara Thomas,Thomas Moreland Real Estate,$570,"D101/14 Little Miller Street,",BRUNSWICK EAST VIC 3057,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.7603,144.9502
Kerry Patounas,Buxton Real Estate Dingley Village,$675.00,"25 Acacia Avenue,",MENTONE VIC 3194,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.982727,145.0862347
Ysabella Dimitrakopoulos,BigginScott Richmond,$525 weekly,"412/20 Burnley St,",RICHMOND VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.826772,145.0070926
Daniel Henderson,Haven Agents,$795 per week,"5/614 Inkerman Road,",CAULFIELD NORTH VIC 3161,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8675879,145.0092785
Angie Vakrinos,Home AU Real Estate,$850 pw,"34 Iffla Street,",SOUTH MELBOURNE VIC 3205,2 Beds,2 Baths,− Parking,,melbourne-vic,-37.8368115,144.9501646
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$655.00 per week,"B505/55 Bay Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8329,144.922
Ross Crouch,Marshall White Boroondara,$850.00,"13 Waratah Avenue,",BURWOOD VIC 3125,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8445508,145.0992524
Melanie Jones,Jellis Craig Inner West,$775.00,"6 Levien Lane,",FOOTSCRAY VIC 3011,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8042381,144.9068231
Alvin Vitor,Buxton Real Estate Sandringham,"$1,250.00","5 Gordon Crescent,",BLACK ROCK VIC 3193,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.972521,145.0154733
Mary Corso,Victoria Real Estate Agency Pty Ltd,$495 PER WEEK,"3 Pittsburgh Road,",KALKALLO VIC 3064,4 Beds,3 Baths,1 Parking,,melbourne-vic,-37.5205839,144.9642146
Melanie Podrebarac,McGrath Northcote,$650 per week,"117/10 Mills Boulevard,",ALPHINGTON VIC 3078,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7837726,145.0270279
Lauren Harris,The Agency Victoria,$600 per week,"605/101 Parkview Road,",ALPHINGTON VIC 3078,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7821691,145.0293423
Lachlan Hardiman,Gary Peer,$350 weekly,"5/14 Royal Avenue,",GLEN HUNTLY VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8905763,145.042364
Renee Hewstone,Marshall White Stonnington,$650.00,"2/7 Wattletree Road,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8612369,145.0195729
Renee Whitehouse,Harris Property - Melbourne,$495 weekly,"416/2 Bailey Cres,",OAK PARK VIC 3046,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7209023,144.9217606
Monique Wood,Buxton Oakleigh,$630.00,"13 McBean Street,",CLAYTON VIC 3168,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.923621,145.1106126
Molly Rogerson,Hodges Real Estate Sandringham,"$1,200.00","15B Nepean Avenue,",HAMPTON EAST VIC 3188,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9327792,145.0294537
Sara Sis,Dingle Partners,$400 pw,"1/8 Pasley Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8429813,144.9844144
Monique Wood,Buxton Camberwell,$720.00,"69 Kennedy Street,",BENTLEIGH EAST VIC 3165,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9197665,145.080851
Mary Corso,Victoria Real Estate Agency Pty Ltd,$610 PER WEEK,"1204/16 Pentridge Boulevard,",COBURG VIC 3058,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.741935,144.9717685
Neil Harris,Marshall White Port Phillip,$780.00,"65 O'Grady Street,",ALBERT PARK VIC 3206,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.843216,144.9530771
Jemma Wilksch,Chisholm & Gamon Elwood,$650 weekly,"19 Raglan Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8357966,144.9477573
Clementina Tralongo,Dingle Partners,$460 pw,"16 Wattle Street,",THOMASTOWN VIC 3074,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.6782691,145.0289042
Chris Bai,Motion Property,$650 per week,"11 Toolern Drive,",MERNDA VIC 3754,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.6049571,145.0612228
Shelter Real Estate,Shelter Real Estate,"$1,850 pw","2/27 Darling Street,",SOUTH YARRA VIC 3141,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8353323,144.9920451
Natalie Subotsch,Gotham Property,$725,"1408/565 Flinders Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8209843,144.9550348
Matthew Swinnerton,Ray White Oakleigh,$490,"205/1344 Dandenong Road,",HUGHESDALE VIC 3166,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8995,145.0811
Nina Mehegan,Home AU Real Estate,$590.00 pw,"7/4 The Avenue,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8526266,144.9984398
Stephanie Allen,Dingle Partners,$500 pw,"B207/20 Burnley Street,",RICHMOND VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8271,145.0064
Tom Koller,Biggin & Scott Stonnington,$530 Per Week,"101/80 Stanley Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8021707,144.9850742
Amy Ferguson,Buxton Real Estate Sandringham,$650.00,"2a/284 New Street,",BRIGHTON VIC 3186,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.9057,145.0067
Anna Potaris,Dingle Partners,$450 pw,"204/8 Howard Street,",RICHMOND VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8329139,144.9974687
Ismaeel Hussain,Samma Real Estate,$520 per week,"210 51-59 Thistlethwaite Street,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8335,144.9571
Neil Harris,Marshall White Port Phillip,$820.00,"14/41 Marine Parade,",ST KILDA VIC 3182,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8752145,144.976786
Nathan Emmett,Kay & Burton Stonnington,$550 Per Week,"204/318-322 Little Bourke Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.814,144.9633
Tom Koller,Biggin & Scott Stonnington,$400 Per Week,"1/42 Alfred Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8472435,144.9858114
Lauren Jackson,Belle Property Glen Iris,$680 per week,"23 Clynden Avenue,",MALVERN EAST VIC 3145,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8688982,145.0622662
Alicia Cannizzaro,Jellis Craig Northcote,$700.00,"57 Bent Street,",NORTHCOTE VIC 3070,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.7665491,144.9910651
DIANA JURISIC,Ray White CRE,$525 per week,"603/18 Yarra Street,",SOUTH YARRA VIC 3141,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8359474,144.9931004
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$1300.00 per week,"542 Williamstown Road,",PORT MELBOURNE VIC 3207,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8317202,144.9429701
Paul Tunney,Woodards South Yarra,$425 pw,"10/26 Darling Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8353323,144.9920451
Rental Department,Your Rental Agent,$700,"1B Queen Street,",COBURG VIC 3058,3 Beds,2 Baths,2 Parking,114m²,melbourne-vic,-37.748768,144.9503549
DIANA JURISIC,Ray White CRE,$550 per week,"602/166 Wellington Parade,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Vivian Hughes,Woodards Bentleigh,$860 per week,"1 Preston Street,",MCKINNON VIC 3204,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9112146,145.0537259
Amy Ma,Fletchers Canterbury,$690 weekly,"57 Cratloe Road,",MOUNT WAVERLEY VIC 3149,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8606459,145.1261085
Liz Haughey,Buyer's Advocate,$680,"127 Tarana Avenue,",GLENROY VIC 3046,4 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7114726,144.9060682
Lynn Xu,Buxton Oakleigh,$490.00,"2/78 Springvale Road,",SPRINGVALE VIC 3171,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9476683,145.1531202
Ismaeel Hussain,Samma Real Estate,$510 per week,"1009/33 Batman Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,,melbourne-vic,-37.8111334,144.9503315
Edward Guo,Fletchers Canterbury,$450 weekly,"217a/1 Acacia Place,",ABBOTSFORD VIC 3067,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8116124,145.0138185
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$530.00 per week,"A309/57 Bay Street,",PORT MELBOURNE VIC 3207,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8329,144.922
Ysabella Dimitrakopoulos,BigginScott Richmond,$500 weekly,"5/58 Type Street,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8207601,145.0097017
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$680.00 per week,"107 Lyons Street,",PORT MELBOURNE VIC 3207,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8366049,144.9448723
Leasing Team,Besser & Co. Estate Agents,$475 per week,"305/1C Michael Street,",BRUNSWICK VIC 3056,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7667,144.9667
Oscar Sturm,Jellis Craig & Company Pty Ltd,"$1,200.00","137 Spensley Street,",CLIFTON HILL VIC 3068,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7869451,145.0026383
Stephanie Pascoe,Hodges Real Estate Sandringham,$750.00,"54 Second Street,",BLACK ROCK VIC 3193,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9786062,145.0233127
Meggan Eade,Abercrombys,$900.00,"4/1 Domain Street,",SOUTH YARRA VIC 3141,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8359004,144.9784114
Leasing Team,Besser & Co. Estate Agents,$700 per week,"8/8-10 South Avenue,",BENTLEIGH VIC 3204,2 Beds,2 Baths,1 Parking,,melbourne-vic,-38.0693,145.1433
Matthew Swinnerton,Ray White Oakleigh,$520,"227/60 Belgrave Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.883781,145.0676495
Carnegie Leasing,Woodards Carnegie,$800 per week,"28B Carlton Street,",MCKINNON VIC 3204,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9135172,145.0368897
Jonathan Boon,Kay & Burton Stonnington,$550 Per Week,"8/1260 Glen Huntly Road,",CARNEGIE VIC 3163,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8895,145.0581
Matthew Swinnerton,Ray White Oakleigh,"$1,050","16A Keswick Street,",BENTLEIGH EAST VIC 3165,4 Beds,4 Baths,2 Parking,,melbourne-vic,-37.910582,145.0692741
Matthew Swinnerton,Ray White Oakleigh,$460,"3/21 Tibrockney Street,",HIGHETT VIC 3190,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9534689,145.0337507
Anna Nguyen,Life Property Management,$950,"805/11 Wellington Street,",COLLINGWOOD VIC 3066,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7985033,144.9874711
Seyanna Roberts,Wilson Glen Eira PTY LTD,$410 per week,"33/5-9 Fulton Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8692,144.9977
Angie Vakrinos,Home AU Real Estate,$795 pw,"44 Princes Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8402112,144.9358926
Angie Vakrinos,Home AU Real Estate,$820 pw,"4/42 Princes Street,",PORT MELBOURNE VIC 3207,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8357276,144.9415882
Leasing Team,Besser & Co. Estate Agents,$400 per week,"2/186 Barkly Street,",ST KILDA VIC 3182,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8582461,144.9828443
Kim Te,Motion Property,$610 per week,"601/8 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Danielle Boyd,Life Property Management,$890,"9 Robinson Street,",PRAHRAN VIC 3181,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.8488512,145.0037472
Hannah Zadeh,McGrath St Kilda,$625 pw,"513/15 Bond Street,",CAULFIELD VIC 3162,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8765307,145.0369301
Amy Ferguson,Buxton Real Estate Sandringham,$620.00,"1/7 Joan Street,",MOORABBIN VIC 3189,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9404831,145.0502189
Shelter Real Estate,Shelter Real Estate,$1100,"1/32-36 Newry Street,",RICHMOND VIC 3121,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8271,145.0064
Artem Chereshkov,McGrath St Kilda,$570 pw,"27/352 Canterbury Road,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8633,144.9802
Artem Chereshkov,McGrath St Kilda,$785 pw,"1/6 Linton Street,",BALACLAVA VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8659622,144.9928217
Kelly Amor,Buxton Real Estate Dingley Village,$695.00,"23 Waterdale Place,",ASPENDALE GARDENS VIC 3195,3 Beds,2 Baths,1 Parking,,melbourne-vic,-38.0212102,145.1150125
Tara Stewart,Buxton Real Estate Brighton,$500.00,"361a Glen Huntly Road,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8845278,145.0037644
Robert Litinetsky,Gary Peer,$520 weekly,"12/26 Lillimur Road,",ORMOND VIC 3204,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9031314,145.0413168
Manuel Flores,Gotham Property,$420,"104/408 Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8150989,144.9522992
Kellie Finlayson,Gary Peer,$375 weekly,"6/18 Bute St,",MURRUMBEENA VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8943127,145.0706207
Thoraya Jeena,Jeena & Saacs Real Estate Pty Ltd,$360,"904/160 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8138183,144.9531186
Thoraya Jeena,Jeena & Saacs Real Estate Pty Ltd,$675,"204/610 St Kilda Rd,",MELBOURNE VIC 3004,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8241072,144.969469
David Hua,Ray White Oakleigh,$550,"23 Brushbox Court,",CLAYTON VIC 3168,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9230697,145.1293326
Alicia Cannizzaro,Jellis Craig Northcote,$750.00,"26 McFadzean Avenue,",RESERVOIR VIC 3073,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.7077821,144.9979516
Jayde Cashion,Jellis Craig Fitzroy,$620.00,"1C Dwyer Street,",CLIFTON HILL VIC 3068,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7860228,145.0022657
Natalie Subotsch,Gotham Property,$475,"37/400 Little Collins Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8180367,144.9537081
Carolyn Stephens,Hodges Real Estate Brighton,$390.00,"15/77 Hotham Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8603933,145.0011256
Jay Jacob-Green,Buxton St Kilda,$620.00,"8/39 Esplanade East,",PORT MELBOURNE VIC 3207,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8433505,144.9425083
Chris Bai,Motion Property,$460 per week,"211/58 Myrtle Street,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7557681,145.0514077
Ricci Sauler,Buxton Stonnington,"$1,200.00","14 White Street,",WINDSOR VIC 3181,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.854931,144.994058
Jasmine Palioportas,Buxton Oakleigh,$895.00,"23 Beckett Street,",CHADSTONE VIC 3148,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8821098,145.0959498
Lorena Lore,GBE Property Investments,$760,"909/50 Albert Road,",SOUTH MELBOURNE VIC 3205,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8352392,144.9709337
Chris Bai,Motion Property,$750 per week,"105/627 Victoria Street,",ABBOTSFORD VIC 3067,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8046,144.9998
Kim Te,Motion Property,$450 per week,"16 Kobe Street,",DEANSIDE VIC 3336,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.0,145.0
Mary Corso,Victoria Real Estate Agency Pty Ltd,$680 PER WEEK,"3/563 Albion Street,",BRUNSWICK WEST VIC 3055,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7578899,144.9384136
Kavinda Kudage Don,Linage,$440 per week ($1912 pcm),"211D/460 Victoria Street,",BRUNSWICK VIC 3056,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7667,144.9667
Jayde Cashion,Jellis Craig Fitzroy,"$1,550.00","89-91 Turner Street,",ABBOTSFORD VIC 3067,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7993152,144.9975063
Andrew D'Aprano,NICOLE GERVASI PROPERTY GROUP,$550 Per Week,"1119/40 Hall Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7661867,144.9232616
Ismaeel Hussain,Samma Real Estate,$630 per week,"1309/33 Batman Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8111334,144.9503315
Tom Koller,Biggin & Scott Stonnington,$550 Per Week,"8/172 Wattletree Road,",MALVERN VIC 3144,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8631923,145.0346727
Sara Sis,Dingle Partners,"1,100 pw","33 Bell Street,",FITZROY VIC 3065,3 Beds,1 Bath,− Parking,,melbourne-vic,-37.799948,144.9759814
Melanie Jones,Jellis Craig Inner West,$620.00,"8/11-15 Basil Street,",NEWPORT VIC 3015,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8302,144.8709
