Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$1000 Per Week,"6203/138 Spencer Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,− Parking,,ballarat-vic,-37.814,144.9633
,,$720 per week,"2206/639 Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,ballarat-vic,-37.814,144.9633
,,$440 per week,"230 Gordon St,",FOOTSCRAY VIC 3011,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.8009835,144.8877397
,,$675 p.w,"23 Liege Avenue,",NOBLE PARK VIC 3174,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.9672835,145.1919102
,,$650 weekly,"1510/828 Whitehorse Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,ballarat-vic,-37.8256,145.1232
,,$380 pw,"524 Barkly Street,",GOLDEN POINT VIC 3350,4 Beds,1 Bath,1 Parking,980m²,ballarat-vic,-37.5668958,143.8656516
,,$550,"6 Garner Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7344721,144.6512774
,,$420.00,"11 Whidburn Place,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5938534,143.8280372
,,$510,"19 HARWICH STREET,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7219059,144.640391
,,$300.00 per week,"5 Eyckens Road,",LUCAS VIC 3350,3 Beds,3 Baths,2 Parking,,ballarat-vic,-37.5461909,143.7632996
,,$380,"6/506 Dana Street,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,− Parking,,ballarat-vic,-37.5644581,143.8597226
,,$800 weekly,"10 Canara St,",DONCASTER EAST VIC 3109,4 Beds,2 Baths,4 Parking,,ballarat-vic,-37.7926995,145.155491
,,$550,"11 Jobs Road,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7357735,144.6632722
,,$700 weekly,"503/10 Wominjeka Walk,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,ballarat-vic,-37.8097885,144.9486298
,,$510,"9 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,,ballarat-vic,-37.7436862,144.6640428
,,"$1,400.00","25 Shakespeare Avenue,",MOUNT HELEN VIC 3350,8 Beds,4 Baths,2 Parking,,ballarat-vic,-37.6236337,143.8753678
,,$720 per week,"4912/33 ROSE Lane,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,ballarat-vic,-37.814,144.9633
,,$560pw,"1733 Geelong Road,",MOUNT HELEN VIC 3350,4 Beds,2 Baths,2 Parking,"48,562m²",ballarat-vic,-37.6224875,143.8782092
,,$400,"2/25 Johnson Street,",BALLARAT CENTRAL VIC 3350,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.5567569,143.8516014
,,$615 pw,"1 Coopworth Way,",ROCKBANK VIC 3335,4 Beds,3 Baths,2 Parking,,ballarat-vic,-37.7418798,144.6553772
,,$680 pw,"76 McKinley Drive,",TRUGANINA VIC 3029,4 Beds,4 Baths,2 Parking,,ballarat-vic,-37.7650548,144.6962139
,,$520 pw,"28 Tamworth Drive,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7335,144.67
,,$500 p.w.,"204 Seymour Street,",SOLDIERS HILL VIC 3350,3 Beds,3 Baths,3 Parking,,ballarat-vic,-37.5555961,143.8587193
,,$480 pw,"42 Sedate Drive,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7392179,144.6540942
,,$500 pw,"23 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7436862,144.6640428
,,$435.00,"29 Bowerbird Grange,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5759195,143.7833508
,,$500 Per Week,"2007/288 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.814,144.9633
,,$640 per week,"1/84 Broadway,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,,ballarat-vic,-37.8768281,144.9835959
,,"$1,100 per week","3/7A Osburn Ave,",BALWYN NORTH VIC 3104,4 Beds,3 Baths,1 Parking,,ballarat-vic,-37.793395,145.0743915
,,$494 pw,"5/37 Alexandra Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.5864603,143.8320005
,,$395 Per Week,"Rear 19 Ballarat Street,",BRUNSWICK VIC 3056,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7660307,144.9608605
,,$600.00,"108/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.8101,144.95
,,$950 per week,"3 Marmara,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,3 Parking,,ballarat-vic,-37.8910362,145.0039514
,,$439 pw,"17/37 Alexandra Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.5839294,143.8324148
,,$690 per week,"81 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,3 Parking,,ballarat-vic,-37.7626817,144.9355321
,,$370.00,"5 Bell Street,",REDAN VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5764296,143.8357679
,,$540 p.w.,"7 Gleno Court,",CARDIGAN VIC 3352,4 Beds,2 Baths,− Parking,,ballarat-vic,-37.5308593,143.7698149
,,$440.00,"24 Volt Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5868547,143.8061836
,,$290 per week,"95 Carinish Road,",CLAYTON VIC 3168,− 0 Beds,1 Bath,− Parking,,ballarat-vic,-37.9242991,145.1205607
,,$445 p.w.,"14 Hotchkiss Way,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5930419,143.8008233
,,Contact Agent,"892 Hampton st,",BRIGHTON VIC 3186,3 Beds,1 Bath,3 Parking,659m²,ballarat-vic,-37.9065829,145.0085641
,,$400 p.w.,"103 Humffray Street North,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.5551809,143.8800879
,,$250,"57 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7950752,144.9040034
,,$55 Per Week,"200 Spencer Street,",MELBOURNE VIC 3004,− 0 Beds,− 0 Baths,1 Parking,,ballarat-vic,-37.8162806,144.9532882
,,$275,"5 Elsworth Street,",CANADIAN VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5843157,143.8774836
,,$380 p.w.,"17 Mauger Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5230734,143.8273961
,,$190.00,"3/167 Victoria Street,",BALLARAT EAST VIC 3350,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.557985,143.8922346
,,$420 p.w.,"2/61 Gillies Street South,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5684981,143.8163752
,,$490 p.w.,"22 Obrien Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.566252,143.7935637
,,$450 p.w.,"2 Tait Street,",DELACOMBE VIC 3356,4 Beds,2 Baths,8 Parking,,ballarat-vic,-37.5876253,143.8258696
,,$420 p.w.,"2 Ada Rose Heights,",BROWN HILL VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5580444,143.9082041
,,$500 p.w.,"7 Gellibrand Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5721907,143.7953476
,,$340 p.w.,"7 The Grange,",SOLDIERS HILL VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5450421,143.8621413
,,$420 p.w.,"17 Barkly Street,",BALLARAT EAST VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5628029,143.8704216
,,$330 p.w.,"1/10 Lake Street,",LAKE WENDOUREE VIC 3350,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.5508456,143.8459973
,,$550 per week,"8/380 Inkerman Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.8645511,144.9852833
,,$420 p.w.,"21 Talbot Street South,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.5608894,143.8428124
,,$350 p.w.,"4 Bastow Lane,",LUCAS VIC 3350,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.5505012,143.7812131
,,$310 p.w.,"10/114 Lydiard Street North,",BALLARAT CENTRAL VIC 3350,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.5582631,143.8584781
,,$410 p.w.,"55 Lovenear Grove,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.5707471,143.8831189
,,$490 p.w.,"49 Patriot Crescent,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5961666,143.7959619
,,$850 p.w.,"189 Heinzs Road,",CAMBRIAN HILL VIC 3352,4 Beds,2 Baths,6 Parking,,ballarat-vic,-37.6445424,143.8181104
,,$630 per week,"10 Alfred Street,",BEAUMARIS VIC 3193,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.9766648,145.05149
,,$465,"74 Sydney Way,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5562298,143.7935549
,,$380 p.w.,"1/6 Manna Gum Heights,",MOUNT PLEASANT VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5842619,143.8581153
,,$420 p.w.,"97 Blackmore Road,",SULKY VIC 3352,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.4622265,143.8424869
,,Contact Agent,"290 Maribyrnong Road,",MOONEE PONDS VIC 3039,4 Beds,1 Bath,− Parking,,ballarat-vic,-37.7726018,144.9246348
,,$580,"1/50 Elder Street,",WATSONIA VIC 3087,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.7142764,145.0920443
,,$350 p.w.,"24 Yarra Park Drive,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5935694,143.8264325
,,$390 p.w.,"23 Rowe Street,",BLACK HILL VIC 3350,3 Beds,1 Bath,− Parking,,ballarat-vic,-37.5552139,143.8635774
,,$480,"1/204 Ballarat Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,− Parking,,ballarat-vic,-37.7948386,144.9047558
,,$390.00,"16 Browns Parade,",WENDOUREE VIC 3355,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.5393945,143.836645
,,$370 p.w.,"309 Errard Street South,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.5611493,143.8488597
,,$440,"18 Hilderbrand Court,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5853,143.8395
,,$650 Per Week,"706/218 A'Beckett Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.814,144.9633
,,$240,"Berth 30/84A River Esplanade,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,50m²,ballarat-vic,-37.8149,144.9505
,,Under Application,"6/8 Parring Rd,",BALWYN VIC 3103,2 Beds,1 Bath,2 Parking,,ballarat-vic,-37.8139475,145.090677
,,$650.00,"904 Davenport Road,",LEARMONTH VIC 3352,3 Beds,2 Baths,− Parking,,ballarat-vic,-37.4526293,143.7360626
,,$65 pw,"539 St Kilda Road,",MELBOURNE VIC 3004,− 0 Beds,1 Bath,1 Parking,,ballarat-vic,-37.845647,144.9803033
,,$500 p.w.,"1 Jemacra Place,",MOUNT CLEAR VIC 3350,6 Beds,2 Baths,2 Parking,,ballarat-vic,-37.6053136,143.8723443
,,$240 per month,"Car Space/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.8004,144.9684
,,$480 P/W,"1 Bed 1 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7995,144.8963
,,Available Now - $600 P/W,"2 Bed 2 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,− Parking,,ballarat-vic,-37.7995,144.8963
,,From $300 per week,"133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7947538,144.8955019
,,From $330 per week,"117-119 Ballarat Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7948386,144.9047558
,,$560 per week,"33 Currong Street South,",REID ACT 2612,2 Beds,1 Bath,1 Parking,"2,497m²",ballarat-vic,-35.2839691,149.1432609
,,$800.00,"6 Hawkins Road,",MONTROSE VIC 3765,5 Beds,2 Baths,− Parking,,ballarat-vic,-37.8009117,145.3660596
,,$550/w & Furnished Available Now,"4502/80 A'Beckett Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.814,144.9633
,,$595,"804/333 Exhibition Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.8072513,144.9689086
,,$550 per week,"18 Milos Court,",FRASER RISE VIC 3336,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7139202,144.7191744
,,$450,"10 Mccoy Street,",OMEO VIC 3898,3 Beds,1 Bath,3 Parking,,ballarat-vic,-37.1097623,147.596471
,,$550,"1/45 Chelsey Street,",ARDEER VIC 3022,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.7736179,144.7983013
,,$450 per week,"9/67 Ballarat Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.7948386,144.9047558
,,$925/week,"2512/138 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,ballarat-vic,-37.814,144.9633
,,$420 per week,"2/402 Doveton St, North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5551087,143.855996
,,$570 weekly,"1501/63 Haig St,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.8228,144.9643
,,$400 per week,"213/80 Cheltenham Road,",DANDENONG VIC 3175,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.9912458,145.1970169
,,$560 weekly,"3 Golden Grove,",GLEN WAVERLEY VIC 3150,4 Beds,1 Bath,1 Parking,,ballarat-vic,-37.873842,145.1718162
,,$600 PER WEEK,"19 Hurkett St,,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5483002,144.8977324
,,$500,"20 Cromwell Road,",WERRIBEE VIC 3030,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.8732248,144.6604057
,,$420,"1/7 Regan Street,",ST ALBANS VIC 3021,1 Bed,1 Bath,1 Parking,,ballarat-vic,-37.729499,144.792894
,,$550 Per Week,"17 Appalachian Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7608936,144.6946239
,,$520 pw,"44 Mia Street,",ALFREDTON VIC 3350,4 Beds,3 Baths,2 Parking,,ballarat-vic,-37.5647485,143.7850529
,,$420 per week,"3/33 Alexandra Street,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5839294,143.8324148
,,$520 per week,"4 Downley Loop,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7272956,144.5977917
,,$560 per week,"63 Olympic Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,,ballarat-vic,-38.0869494,144.3454031
,,$690 weekly,"40 Barak St,",BULLEEN VIC 3105,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7762995,145.0859313
,,$475,"69 Ayesha Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.6991359,144.5657705
,,$720 per week,"5 Lignum Court,",TEMPLESTOWE LOWER VIC 3107,5 Beds,3 Baths,2 Parking,,ballarat-vic,-37.7720493,145.1268303
,,$480 Per week until March,"1608/500 Elizabeth Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.7998626,144.9573647
,,$800 weekly,"49 Cargill St,",VICTORIA PARK WA 6100,3 Beds,2 Baths,2 Parking,,ballarat-vic,-31.972578,115.8914965
,,$520 weekly,"7 Ekari Court,",YALLAMBIE VIC 3085,3 Beds,1 Bath,3 Parking,,ballarat-vic,-37.7218995,145.1055572
,,$430 per week,"10 Bella Terrace,",BAKERY HILL VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5292,143.8591
,,$440pw,"1307/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,ballarat-vic,-37.8101,144.95
,,$435 pw,"90 Tait Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.6030752,143.8230076
,,$485 Per Week,"10 Rolls Road,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.596125,143.799443
,,$530 per week,"120/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,ballarat-vic,-37.9912458,145.1970169
,,$460 weekly,"1/1298 Main Road,",ELTHAM VIC 3095,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.7278384,145.1463916
,,$370.00,"34 Salisbury Avenue,",NEWINGTON VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5677075,143.8343935
,,$500,"3/91 Dianne Avenue,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5957624,144.9305182
,,$750 weekly,"3/92 Para Rd,",MONTMORENCY VIC 3094,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7173344,145.1147998
,,$650 weekly,"8 Wallagoot Walk,",CARRUM DOWNS VIC 3201,4 Beds,4 Baths,2 Parking,,ballarat-vic,-38.0980307,145.1916224
,,$530,"4/54 East Esplanade,",ST ALBANS VIC 3021,3 Beds,3 Baths,4 Parking,,ballarat-vic,-37.7307041,144.7945703
,,$550 per week,"1/22 Dearing Avenue,",CRANBOURNE VIC 3977,3 Beds,1 Bath,1 Parking,,ballarat-vic,-38.105759,145.2770982
,,$620 per week,"708/850 Whitehorse Road,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.8256,145.1232
,,$540,"70 Vestige Circuit,",TARNEIT VIC 3029,4 Beds,2 Baths,4 Parking,335m²,ballarat-vic,-37.8233788,144.6874167
,,$520,"18 Primary Road,",TARNEIT VIC 3029,3 Beds,2 Baths,2 Parking,263m²,ballarat-vic,-37.8826,144.7003
,,$520 weekly,"15/44 Mcmaster St,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,ballarat-vic,-31.9739084,115.8936077
,,$540,"91 Shortridge Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5414067,143.7788037
,,Under Application,"9 Sutherland Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,5 Parking,578m²,ballarat-vic,-37.6994792,144.5791203
,,$920,"11/1781 Malvern Road,",GLEN IRIS VIC 3146,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.8599,145.0549
,,$920 weekly,"3 Young St,",BOX HILL VIC 3128,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.8171987,145.1163199
,,$480 Per Week,"59 Bronson Circuit,",HOPPERS CROSSING VIC 3029,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.8608753,144.6872141
,,Under Application,"11 Gramercy place,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,3 Parking,,ballarat-vic,-37.7269779,144.61136
,,$520 per week,"27 Pedirka Road,",TRUGANINA VIC 3029,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.7680725,144.6857966
,,$580,"10/966 Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,1 Parking,,ballarat-vic,1.5,109.25
,,$535 Per Week,"1 Evesham Drive,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.9017064,144.7597983
,,$450 per week,"22 Restful Way,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7379342,144.6539941
,,$460.00 per week,"14 Waterford Drive,",MINERS REST VIC 3352,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.4994034,143.8087634
,,$465,"15 Edwina Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,510m²,ballarat-vic,-37.5777012,143.796326
,,$540,"6 Surround Circuit,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7086078,144.6784588
,,$900.00 PER WEEK,"13 Jackson Road,",KARAWARA WA 6152,4 Beds,2 Baths,2 Parking,,ballarat-vic,-32.0058305,115.8797913
,,$500 Per Week,"79 Wagner Drive,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.9171981,144.6335882
,,$440.00 per week,"9 Bluegrass Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5764916,143.7995246
,,$560 Per Week,"71 Starboard Way,",WERRIBEE SOUTH VIC 3030,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.963701,144.7088524
,,$650 weekly,"3 Shoreline Cr,",CARRUM DOWNS VIC 3201,4 Beds,2 Baths,2 Parking,,ballarat-vic,-38.0980715,145.1919751
,,"$580 Per Week, Including Lawns Mowed","1385 Heatherton Road,",DANDENONG NORTH VIC 3175,3 Beds,1 Bath,2 Parking,590m²,ballarat-vic,-37.9703583,145.2176898
,,$430 pw,"704 Geelong Road,",CANADIAN VIC 3350,3 Beds,1 Bath,2 Parking,"1,263m²",ballarat-vic,-37.5915768,143.8671159
,,$420.00 per week,"107 Spencer Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,4 Parking,,ballarat-vic,-37.6020353,143.8381219
