Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$550 per week,"18 Milos Court,",FRASER RISE VIC 3336,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7139202,144.7191744
,,$450,"10 Mccoy Street,",OMEO VIC 3898,3 Beds,1 Bath,3 Parking,,shepparton-vic,-37.1097623,147.596471
,,$385 per week,"Unit 2/68 Mason Street,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.4681,145.586
,,$320 pw,"4/52 Hare Street,",SHEPPARTON VIC 3630,1 Bed,1 Bath,1 Parking,,shepparton-vic,-36.3908276,145.4028397
,,$925/week,"2512/138 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,shepparton-vic,-37.814,144.9633
,,$570 weekly,"1501/63 Haig St,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.8228,144.9643
,,$400 per week,"213/80 Cheltenham Road,",DANDENONG VIC 3175,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.9912458,145.1970169
,,$560 weekly,"3 Golden Grove,",GLEN WAVERLEY VIC 3150,4 Beds,1 Bath,1 Parking,,shepparton-vic,-37.873842,145.1718162
,,$600 PER WEEK,"19 Hurkett St,,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.5483002,144.8977324
,,$500,"20 Cromwell Road,",WERRIBEE VIC 3030,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8732248,144.6604057
,,$375 Per Week,"2 Clifton Street,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3935921,145.3987713
,,$420,"1/7 Regan Street,",ST ALBANS VIC 3021,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.729499,144.792894
,,$610 pw,"15 Broadwater Road,",KIALLA VIC 3631,4 Beds,2 Baths,2 Parking,,shepparton-vic,-36.4370784,145.4030917
,,$550 Per Week,"17 Appalachian Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7608936,144.6946239
,,$520 per week,"4 Downley Loop,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7272956,144.5977917
,,$560 per week,"63 Olympic Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,,shepparton-vic,-38.0869494,144.3454031
,,$690 weekly,"40 Barak St,",BULLEEN VIC 3105,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7762995,145.0859313
,,$475,"69 Ayesha Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.6991359,144.5657705
,,$720 per week,"5 Lignum Court,",TEMPLESTOWE LOWER VIC 3107,5 Beds,3 Baths,2 Parking,,shepparton-vic,-37.7720493,145.1268303
,,$480 Per week until March,"1608/500 Elizabeth Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.7998626,144.9573647
,,$800 weekly,"49 Cargill St,",VICTORIA PARK WA 6100,3 Beds,2 Baths,2 Parking,,shepparton-vic,-31.972578,115.8914965
,,$520 weekly,"7 Ekari Court,",YALLAMBIE VIC 3085,3 Beds,1 Bath,3 Parking,,shepparton-vic,-37.7218995,145.1055572
,,$440pw,"1307/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8101,144.95
,,$330 pw,"68b Kerferd Street,",TATURA VIC 3616,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.4424689,145.2266395
,,$530 per week,"120/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.9912458,145.1970169
,,$460 weekly,"1/1298 Main Road,",ELTHAM VIC 3095,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.7278384,145.1463916
,,$500,"3/91 Dianne Avenue,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.5957624,144.9305182
,,$750 weekly,"3/92 Para Rd,",MONTMORENCY VIC 3094,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7173344,145.1147998
,,$650 weekly,"8 Wallagoot Walk,",CARRUM DOWNS VIC 3201,4 Beds,4 Baths,2 Parking,,shepparton-vic,-38.0980307,145.1916224
,,Under Application,"4/148 Sobraon St,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.385126,145.3977324
,,$530,"4/54 East Esplanade,",ST ALBANS VIC 3021,3 Beds,3 Baths,4 Parking,,shepparton-vic,-37.7307041,144.7945703
,,$550 per week,"1/22 Dearing Avenue,",CRANBOURNE VIC 3977,3 Beds,1 Bath,1 Parking,,shepparton-vic,-38.105759,145.2770982
,,$620 per week,"708/850 Whitehorse Road,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.8256,145.1232
,,$540,"70 Vestige Circuit,",TARNEIT VIC 3029,4 Beds,2 Baths,4 Parking,335m²,shepparton-vic,-37.8233788,144.6874167
,,$475 per week,"2 McCubbin Dr,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.394433,145.4221387
,,$520,"18 Primary Road,",TARNEIT VIC 3029,3 Beds,2 Baths,2 Parking,263m²,shepparton-vic,-37.8826,144.7003
,,$520 weekly,"15/44 Mcmaster St,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,shepparton-vic,-31.9739084,115.8936077
,,Under Application,"9 Sutherland Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,5 Parking,578m²,shepparton-vic,-37.6994792,144.5791203
,,$920,"11/1781 Malvern Road,",GLEN IRIS VIC 3146,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8599,145.0549
,,$350 per week,"3/16 Corio Street,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3704402,145.4055582
,,$920 weekly,"3 Young St,",BOX HILL VIC 3128,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8171987,145.1163199
,,$480 Per Week,"59 Bronson Circuit,",HOPPERS CROSSING VIC 3029,3 Beds,2 Baths,1 Parking,,shepparton-vic,-37.8608753,144.6872141
,,Under Application,"11 Gramercy place,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,3 Parking,,shepparton-vic,-37.7269779,144.61136
,,$520 per week,"27 Pedirka Road,",TRUGANINA VIC 3029,3 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7680725,144.6857966
,,$580,"10/966 Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,1 Parking,,shepparton-vic,1.5,109.25
,,$410 pw,"43 MacKellar Crescent,",MOOROOPNA VIC 3629,3 Beds,1 Bath,3 Parking,,shepparton-vic,-36.3844013,145.3582021
,,$535 Per Week,"1 Evesham Drive,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.9017064,144.7597983
,,$630 pw,"5 Dutton Way,",KIALLA VIC 3631,3 Beds,2 Baths,2 Parking,,shepparton-vic,-36.4370699,145.4047607
,,$600 pw,"68 Hawkins Street,",SHEPPARTON VIC 3630,3 Beds,2 Baths,2 Parking,,shepparton-vic,-36.3541854,145.4023853
,,$540,"6 Surround Circuit,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7086078,144.6784588
,,$900.00 PER WEEK,"13 Jackson Road,",KARAWARA WA 6152,4 Beds,2 Baths,2 Parking,,shepparton-vic,-32.0058305,115.8797913
,,$500 Per Week,"79 Wagner Drive,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.9171981,144.6335882
,,$560 Per Week,"71 Starboard Way,",WERRIBEE SOUTH VIC 3030,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.963701,144.7088524
,,$650 weekly,"3 Shoreline Cr,",CARRUM DOWNS VIC 3201,4 Beds,2 Baths,2 Parking,,shepparton-vic,-38.0980715,145.1919751
,,"$580 Per Week, Including Lawns Mowed","1385 Heatherton Road,",DANDENONG NORTH VIC 3175,3 Beds,1 Bath,2 Parking,590m²,shepparton-vic,-37.9703583,145.2176898
,,$460 pw,"48 Paterson Road,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.3957953,145.4210968
,,$870 weekly,"3103/100 Lorimer St,",DOCKLANDS VIC 3008,2 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8149,144.9505
,,$610 weekly,"6108/172 Edward St,",BRUNSWICK EAST VIC 3057,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7603,144.9502
,,$520,"2/29 Vincent Avenue,",ST ALBANS VIC 3021,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7451799,144.808638
,,$495 weekly,"LG 202/45 Linden Avenue,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.754915,145.0543999
,,$750,"615C/2 Snedden Drive,",GLEN WAVERLEY VIC 3150,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.8891,145.174
,,$800 **INSPECTION UPON REQUEST**,"1810/462 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,shepparton-vic,-37.814,144.9633
,,$290 pw,"2/16 Gemmill Street,",MOOROOPNA VIC 3629,1 Bed,1 Bath,1 Parking,,shepparton-vic,-36.2833,145.2167
,,$580 per week,"21 Ararat Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8420586,144.6428936
,,$675,"182 Fenton Hill Road,",CLARKEFIELD VIC 3430,4 Beds,1 Bath,5 Parking,,shepparton-vic,-37.4932063,144.8109401
,,$600 Per Week,"1/33 Arcadia Avenue,",HALLAM VIC 3803,3 Beds,2 Baths,1 Parking,,shepparton-vic,-37.9981456,145.2599547
,,$660 Per Week,"30 Bailey Boulevard,",KOO WEE RUP VIC 3981,4 Beds,2 Baths,2 Parking,,shepparton-vic,-38.2039038,145.4925911
,,$780 PW Enquire Now!!,"24 Lantana Road,",AINTREE VIC 3336,5 Beds,3 Baths,2 Parking,,shepparton-vic,-37.7201581,144.656696
,,$580 per week,"18 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8612781,144.6469924
,,$560 per week,"11 Faircroft Place,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8466441,144.6949076
,,$530 Per Week,"1/29 Baldwin Avenue,",NOBLE PARK VIC 3174,3 Beds,1 Bath,1 Parking,,shepparton-vic,-37.9753635,145.1752593
,,$400 pw,"6 O'Connell Court,",SHEPPARTON VIC 3630,3 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3589728,145.3854538
,,$650,"14 Wonnangatta CRES,",WEIR VIEWS VIC 3338,5 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7269511,144.5726647
,,$450,"1416/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.802198,144.9607524
,,$780 pw,"13 Mountfield Road,",MITCHAM VIC 3132,6 Beds,3 Baths,5 Parking,,shepparton-vic,-37.807391,145.1869189
,,$620,"2 The Breezewater,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8865333,144.7711545
,,$795 Per Week,"6 Elizabeth Court,",ROWVILLE VIC 3178,4 Beds,2 Baths,4 Parking,,shepparton-vic,-37.9193868,145.2319676
,,$595 Per Week,"31 Ambassador Crescent,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,758m²,shepparton-vic,-37.8845432,144.7116807
,,$550 per week,"18/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.9912458,145.1970169
,,$720/week,"146 Lady Nelson Way,",TAYLORS LAKES VIC 3038,5 Beds,3 Baths,2 Parking,,shepparton-vic,-37.7120857,144.7893649
,,$410 weekly,"3/85 Collins Street,",THORNBURY VIC 3071,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.7569997,145.0273656
,,$520 pw,"5/169-171 Hogan Street,",TATURA VIC 3616,2 Beds,2 Baths,1 Parking,,shepparton-vic,-36.4667,145.15
,,$870,"32 Trades Hall Place,",CARLTON VIC 3053,3 Beds,2 Baths,1 Parking,160m²,shepparton-vic,-37.8065885,144.9667277
,,$650 Per Week,"97 Festival Drive,",POINT COOK VIC 3030,5 Beds,3 Baths,2 Parking,,shepparton-vic,-37.9084089,144.7462775
,,$580 pw,"22 Wagtail Drive,",KIALLA VIC 3631,4 Beds,2 Baths,2 Parking,,shepparton-vic,-36.4309368,145.383092
,,$520 per week,"406/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.802198,144.9607524
,,$550,"39 Millers Road,",ALTONA VIC 3018,3 Beds,1 Bath,3 Parking,,shepparton-vic,-37.8647814,144.8392132
,,$575/w & Fully Furnished,"104/15 Irving Avenue,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.8158711,145.1222744
,,$440,"917/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.802198,144.9607524
,,$580,"9 Kenora Way,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,509m²,shepparton-vic,-37.5372385,144.8973557
,,$470,"1709/6 Leicester Street,",CARLTON VIC 3053,,,,,shepparton-vic,-37.802198,144.9607524
,,"$1,100 Per Week","20 Koonawarra St,",CLAYTON VIC 3168,5 Beds,3 Baths,2 Parking,,shepparton-vic,-37.9117269,145.1244965
,,$400.00 Per Week,"4 Springbank Way,",BROOKFIELD VIC 3338,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7052143,144.5553866
,,"$1,670","29 Drummond street,",CARLTON VIC 3053,7 Beds,3 Baths,2 Parking,290m²,shepparton-vic,-37.8062068,144.9671839
,,$540,"19 Woolshed Drive,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8205497,144.715242
,,$600 per week,"705/301 King St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8124195,144.95398
,,$630 Per Week,"1/48 Aqueduct Road,",LANGWARRIN VIC 3910,3 Beds,2 Baths,2 Parking,,shepparton-vic,-38.1598954,145.2034778
,,$600 Per Week,"4 Grosset Way,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,shepparton-vic,-37.9168714,144.7853747
,,"$1,800 pw","6 Henderson Court,",SHEPPARTON VIC 3630,9 Beds,3 Baths,4 Parking,,shepparton-vic,-36.3600182,145.4084182
,,$420 per week,"420 Dookie-Nalinga Road,",DOOKIE VIC 3646,3 Beds,1 Bath,− Parking,,shepparton-vic,-36.3703912,145.7175891
,,670 per week,"306/3 Young Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.8171987,145.1163199
,,$300 pw,"1/25 Runge Street,",SHEPPARTON VIC 3630,− 0 Beds,1 Bath,− Parking,,shepparton-vic,-36.3648464,145.4006279
,,$310 pw,"1/71 Grutzner Avenue,",SHEPPARTON VIC 3630,− 0 Beds,1 Bath,− Parking,,shepparton-vic,-36.3640155,145.4018338
,,$330 pw,"1/48 Numurkah Road,",SHEPPARTON VIC 3630,− 0 Beds,1 Bath,− Parking,,shepparton-vic,-36.3574785,145.4020302
,,$320 pw,"6/60 Halpin Crescent,",SHEPPARTON VIC 3630,1 Bed,1 Bath,− Parking,,shepparton-vic,-36.3614246,145.3994713
,,$80,"7P5/70 Southbank Boulevard,",SOUTHBANK VIC 3006,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.8228,144.9643
,,$580 per week *Partially Furnished*,"802/15 Doepel Way,",DOCKLANDS VIC 3008,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8141958,144.9397552
,,$850 Per Week,"44 Kalbian Drive,",CLYDE NORTH VIC 3978,5 Beds,3 Baths,2 Parking,,shepparton-vic,-38.1107101,145.3328766
,,$200 per week,"1/8 Dodgshun Street,",HOPETOUN VIC 3396,1 Bed,1 Bath,− Parking,,shepparton-vic,-35.7329759,142.3684652
,,$170 Per Week Bills Included,"6/13 Hewat Drive,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,shepparton-vic,-38.1978881,144.308601
,,$550,"2 YAMUNA STREET,",TRUGANINA VIC 3029,4 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7707982,144.6891122
,,$520,"22 Huntingfield Street,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,,shepparton-vic,46.4194,14.6936
,,$550,"38 Sadie Avenue,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7138206,144.6303421
,,$650,"19 Maroa Street,",TARNEIT VIC 3029,4 Beds,3 Baths,2 Parking,,shepparton-vic,-37.8630941,144.6495788
,,$50 per week,"Carpark914/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.8029,144.9482
,,$300 per week,"184 Dorset Road,",BORONIA VIC 3155,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8621273,145.2855526
,,$60,"Carpark3605/639 Lonsdale Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.814,144.9633
,,$69 per week,"Carpark224/23 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.8029,144.9482
,,$60 per week,"Carpark613/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.8029,144.9482
,,$50 per week,"Carpark450/401 Docklands Drive,",DOCKLANDS VIC 3008,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.8149,144.9505
,,$60 per week,"Carpark2810/81 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.814,144.9633
,,$70 per week,"Carpark402/135 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,shepparton-vic,-37.814,144.9633
,,$780,"2B2B/259 Normanby Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.8228,144.9643
,,$550,"7 REEVES STREET,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,shepparton-vic,-37.8832836,144.7119436
,,LEASED,"253-273 Normanby Road,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8335,144.9571
,,$550,"1B1B/803 Dandenong Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.874,145.0425
,,$700,"2B2B/803 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.874,145.0425
Contact Office,LJ Hooker Taree,From $260,"146 Manning River Drive ""Twilight Caravan Park"",",TAREE NSW 2430,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-31.91099,152.45387
Parisa Noubakht,Illustrated Properties,$700 per week,"24/39 Woodberry Avenue,",COOMBS ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3238925,149.0453958
Leasing Team,RUIZ PROPERTY,$460 pw,"614/220 Melrose Drive,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3368413,149.0858351
Simon Hourcade,Belle Property Bondi Junction,$540.00 per week,"12/145-161 Abercrombie Street,",DARLINGTON NSW 2330,− 0 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-33.8917464,151.1939135
Rentals Team,New Door Properties,$650 per week,"16 Aurora Close,",MAWSON ACT 2607,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3548768,149.0953269
Matthew Findley,Ray White Canberra,$800,"1/5 Dawson Street,",CURTIN ACT 2605,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3276037,149.082984
Kaitlyn Taylor,Luton Properties - Kippax,$550 pw,"609/49 Furzer Street,",PHILLIP ACT 2606,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436731,149.0842998
Kim Te,Motion Property,$480 per week,"106C/1 O'Shannassy Street,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7407202,144.9010763
Property Management,Blackshaw Gungahlin,$500 per week,"58/53 Holborow Avenue,",DENMAN PROSPECT ACT 2611,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.2990963,149.026148
Katelin Currell,Living Here Cush Partners,"$1,400","4/24 Wandoo Street,",FORTITUDE VALLEY QLD 4006,3 Beds,3 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-27.4563674,153.0411902
Pratish Rijal,City Homes Canberra,$700 per week,"14 85 Holborow Avenue,",DENMAN PROSPECT ACT 2611,3 Beds,3 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.2971954,149.0226704
Katelin Currell,Living Here Cush Partners,$745,"412/78 Arthur Street,",FORTITUDE VALLEY QLD 4006,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-27.4605268,153.0383566
Pratish Rijal,City Homes Canberra,$660 per week,"29 21 Bakewell Street,",COOMBS ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3179976,149.0426164
Georgia Haimes,Belle Property Canberra,$555 per week,"129/7 Irving Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3396914,149.0842859
Client Concierge,The Property Collective,$635 per week,"30 Gluyas Street,",FARRER ACT 2607,3 Beds,1 Bath,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3736211,149.0994003
Client Concierge,The Property Collective,$500 per week,"308/15 Bowes Street,",PHILLIP ACT 2606,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3436934,149.0861817
Lauren Lockhart,Ray White Rochedale,$600,"411 Spring Valley Road,",LYONS QLD 4124,4 Beds,2 Baths,2 Parking,"14,163m²",latrobe-valley-vicwangaratta-vic,47.4909,8.14632
Kim Te,Motion Property,$480 per week,"116B/150 Keilor Road,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7133,144.8969
Jay Pennay,CIVIUM,$500 per week,"74/179 Melrose Drive,",LYONS ACT 2606,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-35.3438933,149.0824231
Lauren Myles,Blackshaw Manuka,$700 per week,"5b/1 Cornelius Street,",COOMBS ACT 2611,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3207415,149.0485202
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-31.9791219,115.8891997
,,$600 per week,"230/7 Irving Street,",PHILLIP ACT 2606,2 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-35.3396914,149.0842859
Carolina  Hernandez,Gotham Property,$475,"225/2 Gillies Street,",ESSENDON NORTH VIC 3041,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7401091,144.9045528
