Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
Simone Buckley,Buxton Real Estate Sandringham,"$1,400.00","136 Beach Road,",SANDRINGHAM VIC 3191,3 Beds,2 Baths,4 Parking,,melbourne-vic,,
Danielle Crumblehulme,Marshall White Stonnington,$720.00,"2/21 Grange Road,",TOORAK VIC 3142,2 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8613,145.03776
Katie Davidson,Buxton Real Estate Dingley Village,$550.00,"19 Dingley Court,",DINGLEY VILLAGE VIC 3172,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9827,145.1342
Jemma Wilksch,Chisholm & Gamon Elwood,"$2,700 weekly","98 Broadway,",ELWOOD VIC 3184,5 Beds,4 Baths,3 Parking,,melbourne-vic,40.27698,-85.84192
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$650 weekly,"51 Dunstan Parade,",PORT MELBOURNE VIC 3207,3 Beds,1 Bath,− Parking,,melbourne-vic,40.27698,-85.84192
Shakira Jaisingh-Fluitsma,Chisholm & Gamon Elwood,$360 weekly,"5/169 Ormond Road,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,,melbourne-vic,40.27698,-85.84192
Paul West,Hodges Real Estate Brighton,$750.00,"10 Thomas Street,",WINDSOR VIC 3181,2 Beds,1 Bath,− Parking,,melbourne-vic,42.52948,-83.78022
Bo Natoli,Buxton Stonnington,$650.00,"14/310 Inkerman Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Neil Harris,Marshall White Port Phillip,"$1,075.00","7B/171 Fitzroy Street,",ST KILDA VIC 3182,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.85159,144.96992
Andrea Picone,Dingle Partners,$625 pw,"1907/250 City Road,",SOUTHBANK VIC 3006,2 Beds,1 Bath,− Parking,,melbourne-vic,,
Daniel Hamilton,McGrath,$625 pw,"1/16 Fawcett Street,",SUNSHINE NORTH VIC 3020,3 Beds,2 Baths,2 Parking,213m²,melbourne-vic,62.95639,-155.59583
DIANA JURISIC,Ray White CRE,$650 per week,"801c/11 Shamrock Street,",ABBOTSFORD VIC 3067,2 Beds,2 Baths,1 Parking,,melbourne-vic,45.73191,7.08255
Steven Biggins,RT Edgar Glen Eira,$980.00,"8/10 Princes Street,",CAULFIELD NORTH VIC 3161,3 Beds,2 Baths,4 Parking,,melbourne-vic,-37.89949,145.04099
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$700.00 per week,"105/11 Jackson Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Jodie Bond,Buxton Real Estate Sandringham,"$1,520.00","25b Teddington Road,",HAMPTON VIC 3188,4 Beds,3 Baths,2 Parking,,melbourne-vic,,
Anna Nguyen,Life Property Management,$700,"527/11 Wellington Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,1 Parking,,melbourne-vic,,
Emily Nash,Fletchers Canterbury,$750 weekly,"1408/8 Daly Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,51.27904,1.07992
Debbie Davut,Kay & Burton Stonnington,$1600 Per Week,"156 Mills Street,",ALBERT PARK VIC 3206,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8613,145.03776
Suzette Tayler,Buxton Stonnington,$780.00,"608/1 Roy Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8613,145.03776
Simone Buckley,Buxton Real Estate Sandringham,$695.00,"38 Miller Street,",HIGHETT VIC 3190,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
Mary Corso,Victoria Real Estate Agency Pty Ltd,$650 PER WEEK,"40 Morell Street,",GLENROY VIC 3046,3 Beds,2 Baths,1 Parking,,melbourne-vic,,
Kim Te,Motion Property,$440 per week,"408/11 Urquhart Street,",COBURG VIC 3058,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Prasheeta Kuver,Wilson Glen Eira PTY LTD,$320 per week,"6/23 Bendigo Avenue,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,,melbourne-vic,,
Christian Neofotistos,Ray White Brunswick,$650,"51 Sutherland Street,",BRUNSWICK VIC 3056,3 Beds,1 Bath,3 Parking,,melbourne-vic,31.14995,-81.49149
Prasheeta Kuver,Wilson Glen Eira PTY LTD,$850 per week,"303/30 Rakaia Way,",DOCKLANDS VIC 3008,2 Beds,2 Baths,2 Parking,,melbourne-vic,,
Angus Brayshaw,Richardson & Wrench Projects Victoria,$620 per week,"17 Watercolour Drive,",MERNDA VIC 3754,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.0,145.0
Chris Bai,Motion Property,$450 per week,"213/30 Bush Boulevard,",MILL PARK VIC 3082,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Leasing Team,Besser & Co. Estate Agents,$600 per week,"507/220 Commercial Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Kim Te,Motion Property,$850 per week,"13/8-10 Lincoln Road,",ESSENDON VIC 3040,3 Beds,2 Baths,2 Parking,,melbourne-vic,,
LLC Rental PM 1,LLC Real Estate,$680 per week Furnished,"517/7 Claremont Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,17.38298,-100.87314
Artem Chereshkov,McGrath St Kilda,$730 pw,"5/409 Hawthorn Road,",CAULFIELD SOUTH VIC 3162,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8676,144.98099
Dianne Smith,Whiting & Co,$420 pw,"4/4 Newton Court,",ST KILDA VIC 3182,1 Bed,1 Bath,− Parking,,melbourne-vic,4.0,-73.25
Tom Koller,Biggin & Scott Stonnington,$500 Per Week,"2/54 Porter Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,− Parking,,melbourne-vic,-37.8613,145.03776
Certainty  Property Vic,Certainty Property,$450,"114 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,melbourne-vic,,
Tom Koller,Biggin & Scott Stonnington,$570 Per Week,"3/30-32 Denbigh Road,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Tom Koller,Biggin & Scott Stonnington,$435 Per Week,"14/8 Williams Road,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
Mary Corso,Victoria Real Estate Agency Pty Ltd,$495 PER WEEK,"6/16 Austin Crescent,",PASCOE VALE VIC 3044,2 Beds,1 Bath,1 Parking,,melbourne-vic,,
Danielle Crumblehulme,Marshall White Stonnington,"$1,300.00","16 Ruabon Road,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8613,145.03776
Tom Koller,Biggin & Scott Stonnington,$400 Per Week,"43/16A Chapel Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8613,145.03776
